,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
976,Schönhauser Allee,u-bahn,['A I'],"52.549328888889,13.413706111111",Q47014936,"A I,A II+ A+ A",Schönhauser Allee (metro station)+ Schönhauser Allee (metro station)+ Schönhauser Allee (metro station)
977,Schönholz,s-bahn,"['KBS 105', 'KBS 104']","52.5714,13.3814",Q800490,"KBS 105,KBS 104+ KBS 105,KBS 106+ KBS 100c,KBS 100e",Berlin-Schönholz station+ Berlin-Schönholz station+ Berlin-Schönholz station
978,Schüßlerplatz,strassenbahn,"['84', '83', '86']","52.44553303566032, 13.576935078888754",nan,"83,86,84+ 84",Schüßlerplatz+ Schüßlerplatz
979,Seeburger Strasse Ecke Klosterstrasse,strassenbahn,['75'],,,,
980,Seelenbinderstrasse,strassenbahn,"['84', '87']","52.4554632,13.5769303",Q66324934,"84+ 83,84,86,82",Bahnhofstraße/Seelenbinderstraße+ Bahnhofstraße/Seelenbinderstraße
981,Seestr.,u-bahn,['C I'],"52.55056,13.35194",Q554391,"C I,C II+ C I+ C I",Seestraße+ Seestraße+ Seestraße
982,Seestrasse Ecke Amrumerstrasse,bus,['A16'],,,,
983,Seestrasse Ecke Müllerstrasse,strassenbahn,"['68', '28', '29', '25']",,,,
984,Senefelderplatz,u-bahn,['A I'],"52.53242,13.412743",Q32661454,"A I,A II+ A+ A",U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz
985,Siedlung Haselhorst,strassenbahn,['55'],,,,
986,Siegfriestrasse,bus,['O41'],"52.53435088055727, 13.499697796899122",nan,O41,Siegfriedstrasse Ecke Landsberger Allee
987,Siemensstadt,s-bahn,['KBS 100d'],"52.53923,13.26365",Q96080453,"KBS 100c,KBS 100d+ KBS 100c+ KBS 100b",Berlin-Siemensstadt railway station+ Berlin-Siemensstadt railway station+ Berlin-Siemensstadt railway station
988,Siemensstadt-Fürstenbrunn,s-bahn,['KBS 103a'],"52.528,13.2695",Q18747940,KBS 103a+ KBS 103a+ KBS 100a,Siemensstadt-Fürstenbrunn station+ Siemensstadt-Fürstenbrunn station+ Siemensstadt-Fürstenbrunn station
989,"Siemensstradt, Nonnendammallee",strassenbahn,['35'],,,,
990,Siemensstrasse Ecke Leonorenstrasse,bus,['A2'],,,,
991,Sonnenallee,s-bahn,['KBS 100'],"52.473,13.4558",Q481364,KBS 100+ KBS 100+ KBS 100,Berlin Sonnenallee station+ Berlin Sonnenallee station+ Berlin Sonnenallee station
992,Sonnenallee,strassenbahn,['26'],"52.46218348846541, 13.477104416215733+52.48613359502478, 13.430239659364373",nan,"26+ 95P,26",Sonnenallee+ Sonnenallee
993,Sonnenallee Ecke Schwarzer Weg,strassenbahn,['95'],,,,
994,Sophie-Charlotte-Platz,u-bahn,['A I'],"52.510833333333,13.296666666667",Q657879,"B I,A I+ A I,B I+ A I",Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz
995,Sophie-Charlotte-Strasse,bus,['A3E'],,,,
996,Sophie-Charlotten-Strasse,bus,['A18'],"52.44594955353092, 13.267788405970709",nan,A18+ A18+ A18,Sophie-Charlotten-Strasse Ecke Clayallee+ Sophie-Charlotten-Strasse Ecke Clayallee+ Sophie-Charlotten-Strasse Ecke Clayallee
997,Sophienstrasse,bus,['A7'],,,,
998,Spandau,s-bahn,"['KBS 103a', 'KBS 101', 'KBS 103']","52.5347,13.1958",Q111325678,"KBS 103,KBS 103a,KBS 101+ KBS 101,KBS 103a+ KBS 100a,KBS 100g",S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau
999,Spandau West,s-bahn,"['KBS 103a', 'KBS 101', 'KBS 103']","52.5347,13.1958",Q111325678,"KBS 103,KBS 103a,KBS 101+ KBS 101,KBS 103a+ KBS 100a,KBS 100g",S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau
1000,"Spandau, Friedhof",bus,['A34'],"52.553136286584845, 13.179674445908985",nan,"A34+ A34+ A34,A35","Spandau, Friedhof+ Spandau, Friedhof+ Spandau, Friedhof"
1001,"Spandau, Johannesstift",strassenbahn,['54'],"52.567653498027326, 13.191830361576441",nan,76,"Spandau, Johannesstift"
1002,"Spandau, Markt",bus,['A5'],,,,
1003,"Spandau, Markt",strassenbahn,"['75', '55', '54']","52.53784349532438, 13.204135429364628",nan,"54,75,55,53,76+ 53,55,54,76,75+ 75,54,76,53","Spandau, Markt+ Spandau, Markt+ Spandau, Markt"
1004,"Spandau, Nauenerstrasse",strassenbahn,['55'],,,,
1005,"Spandau, Waldkrankenhaus",bus,['A5'],,,,
1006,"Spandau, Weinmeisterhornweg",bus,['A13'],,,,
1007,Spandauer Damm Ecke Königin-Elisabeth-Strasse,bus,['A10'],,,,
1008,Spandauer Damm Königin-Elisabeth-Strasse,strassenbahn,['60'],,,,
1009,"Spandauerstrasse, Rathaus",bus,['A9'],,,,
1010,Spanische Allee Ecke Potsdamer Chaussee,bus,['A18'],,,,
1011,Spindlersfeld,s-bahn,['KBS 103a'],"52.4472,13.5613",Q4892371,KBS 103a+ KBS 103a+ KBS 106,Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station
1012,Spittelmarkt,strassenbahn,"['74', '82', '64']","52.511243321361405, 13.40494539543245",nan,"74,72,64+ 64,72,74E,74+ 74E,74,72,64",Spittelmarkt+ Spittelmarkt+ Spittelmarkt
1013,Spittelmarkt,u-bahn,['A I'],"52.511111111111,13.403611111111",Q569489,"A I,A II+ A+ A",Spittelmarkt station+ Spittelmarkt station+ Spittelmarkt station
1014,Sportplatz Reinickendorf,bus,['A21'],,,,
1015,Spreewaldplatz,strassenbahn,"['26', '88']","52.49792227545992, 13.430617008810609",nan,"26,2,88+ 27,26",Spreewaldplatz+ Spreewaldplatz
1016,Staaken,s-bahn,['KBS 101'],"52.5378,13.1414",Q477545,KBS 101,Berlin-Staaken station
1017,Stadion Buschallee,strassenbahn,['70'],"52.5566718,13.4869834",Q65504715,70+ 70+ 70,Stadion Buschallee/Hansastraße+ Stadion Buschallee/Hansastraße+ Stadion Buschallee/Hansastraße
1018,Stadion Lichterfelde-Ost,bus,['A17'],,,,
1019,Stadthaus Teltow,strassenbahn,['96'],,,,
1020,Stadtmitte (Leipziger Str.),u-bahn,['C I'],"52.5122,13.3894",Q660066,"C I,C II",Stadtmitte station
1021,Stadtmitte (Mohrenstr.),u-bahn,['A I'],"52.5122,13.3894",Q660066,"A I,A II",Stadtmitte station
1022,Stadtpark,strassenbahn,"['88', '54']","52.45106715288867, 13.337967917367436",nan,88,Stadtpark Steglitz
1023,Stadtpark Steglitz,bus,"['A33 (Obus)', 'A32 (Obus)', 'A2', 'A17']",,,,
1024,Stahnsdorf,s-bahn,['KBS 104b'],"52.38972222,13.19",Q23787450,KBS 104b,Stahnsdorf railway station
1025,Stalinallee,bus,"['O40', 'O30']","52.51715128685504, 13.440640767102789",nan,O40+ O40+ O40,Stalinallee Ecke Strasse der Pariser Kommune+ Stalinallee Ecke Strasse der Pariser Kommune+ Stalinallee Ecke Strasse der Pariser Kommune
1026,Stalinallee,s-bahn,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']","52.514166666667,13.474722222222",Q111250033,"KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 103a,KBS 106",S-Bahnhof Frankfurter Allee+ S-Bahnhof Frankfurter Allee
1027,Stalinallee,strassenbahn,['1'],"52.51808306742478, 13.432938339097822",nan,1,Stalinallee
1028,Stalinallee,u-bahn,['E'],,,,
1029,Steglitz,s-bahn,['KBS 104'],"52.4562,13.3216",Q111264179,KBS 104+ KBS 104+ KBS 100e,S-Bahnhof Rathaus Steglitz+ S-Bahnhof Rathaus Steglitz+ S-Bahnhof Rathaus Steglitz
1030,"Steglitz, Birkbuschstrasse Ecke Siemensstrasse",strassenbahn,['40'],,,,
1031,Sterndamm Ecke Königsheideweg,bus,['A47'],,,,
1032,Steuerhaus,bus,['A41'],"52.530493,13.4614989",nan,O37,nan
1033,Steuerhaus,strassenbahn,"['63', '69', '64']","52.530493,13.4614989",Q65553632,"63,69E,69,64+ 64,63+ 69E,63,69,64",Oderbruchstraße+ Oderbruchstraße+ Oderbruchstraße
1034,"Strasse 46, Güteraußenring",bus,['A42'],,,,
1035,Strasse nach Wartenberg,bus,['A46'],"52.56866269126953, 13.520582099858125",nan,A46+ A46+ A46,Strasse nach Wartenberg Ecke Falkenberger Chaussee+ Strasse nach Wartenberg Ecke Falkenberger Chaussee+ Strasse nach Wartenberg Ecke Falkenberger Chaussee
1036,Strassenbahnhof Köpenick,strassenbahn,['83'],"52.4399134,13.5817824",Q66370900,83,Betriebshof Köpenick
1037,Strausberg,s-bahn,"['KBS 101a', 'KBS 101']","52.531933,13.836933",Q7622326,"KBS 101a,KBS 101+ KBS 101,KBS 101c+ KBS 101,KBS 101c",Strausberg station+ Strausberg station+ Strausberg station
1038,Strausberg Nord,s-bahn,['KBS 101a'],"52.5902,13.9084",Q7622324,KBS 101a+ KBS 101c+ KBS 101c,Strausberg Nord station+ Strausberg Nord station+ Strausberg Nord station
1039,Strausberg Stadt,s-bahn,['KBS 101a'],"52.5766,13.8878",Q7622325,KBS 101a+ KBS 101c+ KBS 101c,Strausberg Stadt station+ Strausberg Stadt station+ Strausberg Stadt station
1040,Strausberger Platz,u-bahn,['E'],"52.518055555556,13.430833333333",Q570999,E+ E+ E,Strausberger Platz+ Strausberger Platz+ Strausberger Platz
1041,Stromstrase Ecke Turmstrasse,strassenbahn,['23'],,,,
1042,Stromstrasse Ecke Alt-Moabit,strassenbahn,['44'],"52.525423127112404, 13.34283986840417",nan,2,nan
1043,Stromstrasse Ecke Turmstrasse,bus,['A24'],,,,
1044,Stromstrasse Ecke Turmstrasse,strassenbahn,['25'],,,,
1045,Stuttgarter Platz,bus,['A21'],"52.50551610729052, 13.302923303561508",nan,"A21+ A74,A21+ A74,A21",Stuttgarter Platz+ Stuttgarter Platz+ Stuttgarter Platz
1046,Stuttgarter Platz,strassenbahn,['60'],"52.50566810519856, 13.306864497506904",nan,60+ 60,Stuttgarter Platz+ Stuttgarter Platz
1047,Stölpchensee,bus,['A18'],"52.409430239790396, 13.14381794619846+52.41228329093362, 13.141800667623677",nan,"A3+ AS4,A18",Stölpchensee+ nan
1048,"Stölpchensee, Wilhelmplatz",bus,['A3'],"52.41240583089011, 13.141644518533106",nan,A3+ A3,nan+ nan
1049,Stößenseebrücke,strassenbahn,['75'],"52.508894368243524, 13.217475972829826",nan,76,nan
1050,Suermondtstrasse Ecke Hauptstrasse,strassenbahn,['70'],,,,
1051,Summterstrasse,bus,['A8'],,,,
1052,Sundgauer Str.,s-bahn,['KBS 104'],"52.436291,13.273772",Q800513,KBS 104+ KBS 104+ KBS 100e,Berlin Sundgauer Straße station+ Berlin Sundgauer Straße station+ Berlin Sundgauer Straße station
1053,Sundgauer Strasse Ecke Berlinerstrasse,bus,['A48'],,,,
1054,Süd-West-Korso Ecke Bundesallee,bus,['A25'],,,,
1055,Südende,s-bahn,['KBS 106'],"52.4481,13.3536",Q800511,KBS 106+ KBS 106+ KBS 100d,Südende station+ Südende station+ Südende station
1056,Südstern,strassenbahn,"['3', '2']","52.489200004098294, 13.407589825806399",nan,2,Südstern
1057,Südstern,u-bahn,['C I'],"52.489444444444,13.407777777778",Q656081,C I+ C I+ C I,Südstern+ Südstern+ Südstern
1058,Tatania-Palast,strassenbahn,['44'],,,,
1059,Tauroggenerstrasse Ecke Osnabrückerstrasse,strassenbahn,['35'],,,,
1060,Tegel,s-bahn,['KBS 105'],"52.5886,13.2894",Q800493,KBS 105+ KBS 105+ KBS 100c,Berlin-Tegel railway station+ Berlin-Tegel railway station+ Berlin-Tegel railway station
1061,"Tegel, Alt-Tegel",strassenbahn,"['41', '25']",,,,
1062,"Tegelort, Kurzestrasse",strassenbahn,['28'],,,,
1063,Teltow,s-bahn,['KBS 106'],"52.388056,13.299444",Q7697868,KBS 106,Teltow railway station
1064,"Teltow, Paul-Gerhardt-Strasse",strassenbahn,['96'],"52.41175171527543, 13.297893346256327",nan,96,"Teltow, Paul-Gerhardt-Strasse"
1065,Teltower Damm Ecke Beeskowdamm,bus,['A1'],,,,
1066,Teltowerstrasse Ecke Charglottenburgerstrasse,strassenbahn,['54'],,,,
1067,Teltowerstrasse Ecke Charlottenburgerstrasse,bus,['A5'],,,,
1068,Tempelhof,s-bahn,"['KBS 100', 'KBS 100a']","52.4708,13.3854",Q111264368,"KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",S-Bahnhof Berlin-Tempelhof+ S-Bahnhof Berlin-Tempelhof+ S-Bahnhof Berlin-Tempelhof
1069,Tempelhof (Südring),u-bahn,['C II'],"52.47075,13.385361111111",Q3983109,C II+ C II+ C II,Tempelhof (Südring) metro station+ Tempelhof (Südring) metro station+ Tempelhof (Südring) metro station
1070,"Tempelhof, Flughafen",bus,"['A19', 'A24']",,,,
1071,"Tempelhof, Industriestrasse",strassenbahn,['26'],,,,
1072,Tempelhofer Damm Ecke Alt-Tempelhof,strassenbahn,['6'],,,,
1073,Tempelhofer Damm Ecke Friedrich-Karl-Strasse,bus,['A25'],"52.4557662805014, 13.383913574584998",nan,A25,nan
1074,Thielallee Ecke Berlinerstrasse,bus,['A48'],,,,
1075,Thielplatz,u-bahn,['A II'],"52.451111111111,13.282222222222",Q571331,"B II,A II+ A II,B II+ A II",Freie Universität (Thielplatz) metro station+ Freie Universität (Thielplatz) metro station+ Freie Universität (Thielplatz) metro station
1076,Thorwaldsenstrasse Ecke Grazer Damm,strassenbahn,['66'],,,,
1077,Thälmannplatz,u-bahn,['A I'],"52.51167,13.38472",Q658391,"A I,A II+ A+ A",Mohrenstraße metro station+ Mohrenstraße metro station+ Mohrenstraße metro station
1078,Tiergarten,s-bahn,"['KBS 102', 'KBS 101', 'KBS 103']","52.5144,13.3365",Q572112,"KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g",Berlin-Tiergarten station+ Berlin-Tiergarten station+ Berlin-Tiergarten station
1079,Tierpark Berlin,strassenbahn,['69'],"52.50297204519277, 13.520916474066839",nan,"69E,69+ 69+ 69,69E",Tierpark Berlin+ Tierpark Berlin+ Tierpark Berlin
1080,Traegerstrasse,strassenbahn,['66'],"52.476296219875636, 13.341188525686016",nan,66+ 66,Traegerstrasse+ Traegerstrasse
1081,"Treptow, Flutgraben",strassenbahn,['92'],"52.49652089552196, 13.450211854195379",nan,92,"Treptow, Flutgraben"
1082,"Treptow, Spreeterrassen",strassenbahn,['91'],,,,
1083,Treptower Park,s-bahn,"['KBS 100', 'KBS 103a', 'KBS 103']","52.4938,13.4618",Q559274,"KBS 103,KBS 103a,KBS 100+ KBS 103,KBS 103a,KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a",Berlin Treptower Park station+ Berlin Treptower Park station+ Berlin Treptower Park station
1084,Trippsteinstrasse Ecke Sonderhauserstrasse,bus,['A11'],,,,
1085,Turmstrasse Ecke Gotzkowskystrasse,strassenbahn,"['23', '25']",,,,
1086,Turmstrasse Ecke Huttenstrasse,bus,['A25'],,,,
1087,Turmstrasse Ecke Rathenowerstrasse,strassenbahn,['2'],,,,
1088,Turmstrasse Ecke Stromstrasse,bus,['A16'],"52.52631573511827, 13.34320006470035",nan,A72+ A72,nan+ nan
1089,Turmstrasse Ecke Stromstrasse,strassenbahn,['35'],,,,
1090,U-Bhf Kottbusser Tor,bus,['A28'],"52.499051258453434, 13.418359009880978",nan,A28+ A28+ A28,U-Bhf Kottbusser Tor+ U-Bhf Kottbusser Tor+ U-Bhf Kottbusser Tor
1091,U-Bhf. Alexanderplatz,bus,['O30'],,,,
1092,U-Bhf. Boddinstrasse,bus,['A4'],"52.48028651973042, 13.425279574612379",nan,A4+ A4,U-Bhf. Boddinstrasse+ U-Bhf. Boddinstrasse
1093,U-Bhf. Boddinstrasse,strassenbahn,['27'],"52.48027865367161, 13.4251690465859",nan,27+ 27,U-Bhf. Boddinstrasse+ U-Bhf. Boddinstrasse
1094,U-Bhf. Bülowstrasse,strassenbahn,['73'],"52.4977947071403, 13.362041491653272",nan,"74,73,88+ 73,74",U-Bhf. Bülowstrasse+ U-Bhf. Bülowstrasse
1095,U-Bhf. Dahlem-Dorf,strassenbahn,['40'],,,,
1096,U-Bhf. Dimitroffstrasse,strassenbahn,"['13', '4']","52.5401928,13.4113979",Q65088313,"13,22,70,49,4,46E,46+ 70,49,22,4,46,13+ 4,22,13,49,70,46",U Eberswalder Straße+ U Eberswalder Straße+ U Eberswalder Straße
1097,U-Bhf. Ernst-Reuter-Platz,bus,['A25'],"52.51164603099566, 13.322290858670174",nan,"A25,A62,A2,AS1+ A25,A62,AS1+ A62,A25,AS1s",U-Bhf. Ernst-Reuter-Platz+ U-Bhf. Ernst-Reuter-Platz+ U-Bhf. Ernst-Reuter-Platz
1098,U-Bhf. Ernst-Reuter-Platz,strassenbahn,"['54', '44', '25']","52.511726576083134, 13.32260139821175",nan,"54,25,55,6,2,44+ 55+ 55",U-Bhf. Ernst-Reuter-Platz+ U-Bhf. Ernst-Reuter-Platz+ U-Bhf. Ernst-Reuter-Platz
1099,U-Bhf. Fehrbelliner Platz,bus,"['A1', 'A21', 'A4']","52.490390927187676, 13.31417745809863",nan,"AS3,A21,A4,A1+ A1,A4,A21,AS3+ AS3s,A1,A50,A89,A4,A21",U-Bhf. Fehrbelliner Platz+ U-Bhf. Fehrbelliner Platz+ U-Bhf. Fehrbelliner Platz
1100,U-Bhf. Flughafen,bus,['A4'],"52.48488595983176, 13.38599654703171",nan,"A4,A19+ A19,A4+ A4",U-Bhf. Flughafen+ U-Bhf. Flughafen+ U-Bhf. Flughafen
1101,U-Bhf. Flughafen,strassenbahn,"['98', '95', '99']","52.484779980367215, 13.385962227231367",nan,"95,99,98+ 96+ 96",U-Bhf. Flughafen+ U-Bhf. Flughafen+ U-Bhf. Flughafen
1102,U-Bhf. Friedrichsfelde,bus,"['A8', 'A43']","52.50624112361932, 13.512853060220209",nan,"A8,A43+ A43,A8,A8E+ A43,A8,A8E",U-Bhf. Friedrichsfelde+ U-Bhf. Friedrichsfelde+ U-Bhf. Friedrichsfelde
1103,U-Bhf. Gesundbrunnen,strassenbahn,['41'],,,,
1104,U-Bhf. Gneisenaustrasse,bus,"['A24', 'A28']","52.491226587637556, 13.396327911797728",nan,A89,nan
1105,U-Bhf. Grenzallee,strassenbahn,"['47', '6']","52.46348178875844, 13.444377273631815",nan,"6,47+ 47",U-Bhf. Grenzallee+ U-Bhf. Grenzallee
1106,U-Bhf. Görlitzer Bahnhof,strassenbahn,['88'],,,,
1107,U-Bhf. Hallesches Tor,bus,['A24'],"52.497910015148264, 13.391307667735301",nan,A24+ A24+ A24,U-Bhf. Hallesches Tor+ U-Bhf. Hallesches Tor+ U-Bhf. Hallesches Tor
1108,U-Bhf. Heidelberger Platz,strassenbahn,['51'],,,,
1109,U-Bhf. Hohenzollernplatz,strassenbahn,['51'],,,,
1110,U-Bhf. Kaiserdamm,bus,['A10'],"52.50999451351762, 13.28180313022396",nan,"A65,A10+ A65,A10+ A10,A88",U-Bhf. Kaiserdamm+ U-Bhf. Kaiserdamm+ U-Bhf. Kaiserdamm
1111,U-Bhf. Kochstrasse,strassenbahn,['88'],"52.50671104890453, 13.39050917018471",nan,88,U-Bhf. Kochstrasse
1112,U-Bhf. Kottbusser Damm,strassenbahn,['94'],,,,
1113,U-Bhf. Krumme Lanke,bus,['A3'],"52.44308074990891, 13.24046555211665",nan,"A3+ A3,A53+ A3,A53",U-Bhf. Krumme Lanke+ U-Bhf. Krumme Lanke+ U-Bhf. Krumme Lanke
1114,U-Bhf. Moritzplatz,strassenbahn,['88'],"52.503642228347914, 13.410708942561621",nan,88,U-Bhf. Moritzplatz
1115,U-Bhf. Neanderstrasse,strassenbahn,"['11', '64']","52.511034507689814, 13.41638558442145",nan,64,U-Bhf. Neanderstrasse
1116,U-Bhf. Neukölln,strassenbahn,"['15', '47', '6', '26']","52.46965567921364, 13.441614939772098",nan,"15,47+ 15,47,26+ 15",U-Bhf. Neukölln+ U-Bhf. Neukölln+ U-Bhf. Neukölln
1117,U-Bhf. Onkel-Toms-Hütte,bus,['A3'],"52.45007713385221, 13.251272593463492",nan,"A3,A66+ A66,A3",nan+ nan
1118,U-Bhf. Oskar-Helene-Heim,bus,"['A18', 'A11', 'A3E', 'A3', 'A1']","52.450279005868815, 13.270361987159156",nan,"AS3,A18,A1,A3,A11+ A1,A11,AS3,A3,A18+ AS3s,A11,A1,A18,A3",U-Bhf. Oskar-Helene-Heim+ U-Bhf. Oskar-Helene-Heim+ U-Bhf. Oskar-Helene-Heim
1119,U-Bhf. Paradestrasse,strassenbahn,['98'],"52.478209745217, 13.385797973983829",nan,98,U-Bhf. Paradestrasse
1120,U-Bhf. Prinzenstrasse,bus,['A28'],"52.49844153838657, 13.406643837212261",nan,A28+ A28+ A28,U-Bhf. Prinzenstrasse+ U-Bhf. Prinzenstrasse+ U-Bhf. Prinzenstrasse
1121,U-Bhf. Rathaus Neukölln,strassenbahn,['6'],,,,
1122,U-Bhf. Richard-Wagner-Platz,strassenbahn,"['55', '54']",,,,
1123,U-Bhf. Ruhleben,bus,['A5'],"52.52596833151868, 13.241478578696297",nan,"A31,AS1,A5+ AS1,A5,A31+ A5,A31,A92,AS1s",U-Bhf. Ruhleben+ U-Bhf. Ruhleben+ U-Bhf. Ruhleben
1124,U-Bhf. Ruhleben,strassenbahn,['54'],"52.52595776615238, 13.241371866188729",nan,"53,54+ 53,54+ 54,53",U-Bhf. Ruhleben+ U-Bhf. Ruhleben+ U-Bhf. Ruhleben
1125,U-Bhf. Rüdesheimer Platz,bus,['A17'],"52.4720831087791, 13.314909778144818",nan,A17+ A17+ A17,"U-Bhf. Rüdesheimer Platz, Wiesbadener Strasse+ U-Bhf. Rüdesheimer Platz, Wiesbadener Strasse+ U-Bhf. Rüdesheimer Platz, Wiesbadener Strasse"
1126,U-Bhf. Schlesisches Tor,bus,['A28'],"52.50108419874335, 13.441971259873345",nan,A28+ A28+ A28,U-Bhf. Schlesisches Tor+ U-Bhf. Schlesisches Tor+ U-Bhf. Schlesisches Tor
1127,U-Bhf. Seestrasse,bus,"['A16', 'A12', 'A12S']","52.550315408708514, 13.352298502985231",nan,"A12,A16,A64,A12S+ A12,A16+ A12,A16,A12S,A89",U-Bhf. Seestrasse+ U-Bhf. Seestrasse+ U-Bhf. Seestrasse
1128,U-Bhf. Seestrasse,strassenbahn,['3'],"52.5502459,13.3516304",Q65729619,3,nan
1129,U-Bhf. Tempelhof,strassenbahn,['96'],"52.465913635809336, 13.385525190230428",nan,96,U-Bhf. Tempelhof
1130,U-Bhf. Thielplatz,bus,['A10'],"52.45104520805668, 13.281736418792137",nan,A10+ A10+ A10,U-Bhf. Thielplatz+ U-Bhf. Thielplatz+ U-Bhf. Thielplatz
1131,U-Bhf. Uhlandstrasse,strassenbahn,['51'],,,,
1132,U-Bhf. Vinetastrasse,bus,['A7'],"52.55981894046453, 13.413208628380339",nan,"A7+ A7+ A7,A7E",U-Bhf. Vinetastrasse+ U-Bhf. Vinetastrasse+ U-Bhf. Vinetastrasse
1133,U-Bhf. Vinetastrasse,strassenbahn,"['22', '49', '46']","52.5596168,13.413232",Q65075426,"46E,49,46+ 46,49,22+ 46,49,22",U Vinetastraße+ U Vinetastraße+ U Vinetastraße
1134,U-Bhf. Weinmeisterstrasse,strassenbahn,"['63', '11']",,,,
1135,Uckermarkstrasse,bus,['A49'],"52.52145144349922, 13.596724604247981",nan,A49+ A49+ A49,Uckermarkstrasse Ecke Am Baltenring+ Uckermarkstrasse Ecke Am Baltenring+ Uckermarkstrasse Ecke Am Baltenring
1136,Uferstrasse Ecke Badstrasse,strassenbahn,['41'],,,,
1137,Uferstrasse Ecke Exerzierstrasse,strassenbahn,['28'],,,,
1138,Uferstrasse Ekce Exerziestrasse,strassenbahn,['29'],,,,
1139,Uhlandstrasse,u-bahn,['B I'],,,,
1140,Uhlandstrasse Ecke Berlinerstrasse,strassenbahn,['60'],,,,
1141,Uhlandstrasse Ecke Kurfürstendamm,bus,['A29'],"52.502532428867724, 13.325280453057784",nan,A69+ A69,nan+ nan
1142,Uhlandstrasse Ecke Kurfürstenstrasse,bus,['A19'],,,,
1143,Uhlenhorst,strassenbahn,"['83', '86']","52.468276850494775, 13.5867542618861",nan,"83,86",Uhlenhorst
1144,Ulmenstrasse,bus,['A27'],"52.48730877811447, 13.574932033917504",nan,A27+ A27+ A27,Ulmenstrasse Ecke Chemnitzer Strasse+ Ulmenstrasse Ecke Chemnitzer Strasse+ Ulmenstrasse Ecke Chemnitzer Strasse
1145,Unionplatz,bus,['A25'],"52.533059397499464, 13.337278814540305",nan,"A25+ A25+ A99,A25",Unionplatz+ Unionplatz+ Unionplatz
1146,Unter den Eichen Ecke Habelschwendtallee,bus,['A11'],,,,
1147,Unter den Linden,s-bahn,"['KBS 106', 'KBS 105', 'KBS 104']","52.516388888889,13.380833333333",Q477185,"KBS 106,KBS 105,KBS 104",Berlin Brandenburger Tor station
1148,Unter den Linden Ecke Friedrichstrasse,bus,['A9'],,,,
1149,Urban-Krankenhaus,strassenbahn,['95'],"52.493170013997506, 13.407958861404088+52.493469358698874, 13.406245116325284",nan,95+ 95,Urban-Krankenhaus+ nan
1150,Urbanstrasse Ecke Baerwaldstrasse,bus,['A28'],,,,
1151,Usedomerstrasse,strassenbahn,"['41', '2']",,,,
1152,Velten (Mark),s-bahn,['KBS 105'],"52.685,13.172222",Q19274518,KBS 105+ KBS 105+ KBS 104d,Velten (Mark)+ Velten (Mark)+ Velten (Mark)
1153,Verwaltungs-Gebäude,bus,['A10'],"52.537063326963775, 13.262285169635492",nan,A10+ A10+ A10,Verwaltungs-Gebäude+ nan+ nan
1154,Verwaltungsgebäude,strassenbahn,['55'],,,,
1155,Veteranenstrasse Ecke Brunnenstrasse,strassenbahn,['46'],,,,
1156,Vetschauer Allee,strassenbahn,['86'],"52.3864124,13.633786",Q66459670,86,Adlergestell/Vetschauer Allee
1157,Viktoria-Luise-Platz,u-bahn,['B II'],"52.496161111111,13.342702777778",Q178685,B III+ B III,Viktoria-Luise-Platz+ Viktoria-Luise-Platz
1158,Vollkropfgraben,strassenbahn,['86'],"52.4386665,13.5714889",Q66493847,86,Vollkropfgraben
1159,Voltastr.,u-bahn,['D'],"52.542093,13.393022",Q663308,D+ D+ D,Voltastraße+ Voltastraße+ Voltastraße
1160,Wagenhalle,strassenbahn,['96'],,,,
1161,Waidmannslust,s-bahn,['KBS 104'],"52.6064,13.321",Q800492,KBS 104+ KBS 106+ KBS 100e,Berlin-Waidmannslust station+ Berlin-Waidmannslust station+ Berlin-Waidmannslust station
1162,Waidmannsluster Damm Ecke Oraniendamm,bus,"['A12', 'A12S']",,,,
1163,Waldesruh,bus,['A8'],"52.48487246674627, 13.628942223225485",nan,A8,Waldesruh
1164,Walter-Ulbricht-Stadion,strassenbahn,['69'],"52.535963327585435, 13.376321651970404+52.536515137173154, 13.377775719050113",nan,"69+ 82,69",Walter-Ulbricht-Stadion+ nan
1165,Waltersdorf,bus,['A38'],"52.36492901110609, 13.555712408051676",nan,A38+ A38+ AD,Waltersdorf+ Waltersdorf+ Waltersdorf
1166,Waltersdorfer Chaussee (Spinne),bus,['A36'],"52.392853002264665, 13.522677096747554+52.394164684841336, 13.521784916658106",nan,AD/36+ AD/36,Waltersdorfer Chaussee (Spinne)+ Waltersdorfer Chaussee (Spinne)
