stop_name,type,line_name,stop_id,location,identifier
Potsdamerstr. Ecke Schöneberger Ufer,autobus,A24,1964381_west,,
Hafenplatz,autobus,A24,1964382_west,,
Askanischerplatz,autobus,A24,1964383_west,,
U-Bhf. Hallesches Tor,autobus,A24,1964384_west,,
Alexandrinenstr. Ecke Neuenburgerstr.,autobus,A24,1964385_west,,
Gneisenaustr. Ecke Zossenerstr.,autobus,A24,1964386_west,,
Columbiadamm Ecke Friesenstr.,autobus,A24,1964387_west,,
Flughafen,autobus,A24,1964388_west,,
Unionplatz,autobus,A25,1964389_west,,
Gotzkowskybrücke,autobus,A25,1964390_west,,
Hansaplatz,autobus,A25,1964391_west,,
U-Bhf. Ernst-Reuter-Platz,autobus,A25,1964392_west,,
Bhf. Zoo,autobus,A25,1964393_west,,
Pariserstr. Ecke Joachimstalerstr.,autobus,A25,1964394_west,,
Berlinerstr. Ecke Bundesallee,autobus,A25,1964395_west,,
Bundesplatz,autobus,A25,1964396_west,,
Kaisereiche,autobus,A25,1964397_west,,
Grazerplatz,autobus,A25,1964398_west,,
Attilaplatz,autobus,A25,1964399_west,,
Tempelhoferdamm Ecke Ordensmeisterstr.,autobus,A25,1964400_west,,
Gottlieb-Dunkel-Str. Ecke Germaniastr.,autobus,A25,1964401_west,,
Britzerdamm Ecke Tempelhoferweg,autobus,A25,1964402_west,,
U-Bhf. Parchimerallee,autobus,A25,1964403_west,,
Grünerweg Ecke Buschkrugallee,autobus,A25,1964404_west,,
Loewenhardtdamm,autobus,A28,1964405_west,,
Dudenstr.,autobus,A28,1964406_west,,
Kreuzbergstr.,autobus,A28,1964407_west,,
Yorckstr.,autobus,A28,1964408_west,,
Mehringdamm,autobus,A28,1964409_west,,
Zossenerstr.,autobus,A28,1964410_west,,
Südstern,autobus,A28,1964411_west,,
Urban-Krankenhaus,autobus,A28,1964412_west,,
U-Bhf. Prinzenstr.,autobus,A28,1964413_west,,
U-Bhf Kottbusser Tor,autobus,A28,1964414_west,,
Oranienstr.,autobus,A28,1964415_west,,
Waldemarstr.,autobus,A28,1964416_west,,
Mariannenplatz,autobus,A28,1964417_west,,
Manteuffelstr. Ecke Köpenickerstr.,autobus,A28,1964418_west,,
U-Bhf. Schlesisches Tor,autobus,A28,1964419_west,,
Heckmannufer,autobus,A28,1964420_west,,
Roseneck,autobus,A29,1964421_west,,
Berkaerstr.,autobus,A29,1964422_west,,
Bismarckplatz,autobus,A29,1964423_west,,
Henriettenplatz,autobus,A29,1964424_west,,
Joachim-Friedrich-Str.,autobus,A29,1964425_west,,
Wilmersdorferstr.,autobus,A29,1964426_west,,
Olivaerplatz,autobus,A29,1964427_west,,
Uhlandstr.,autobus,A29,1964428_west,,
Joachimstalerstr.,autobus,A29,1964429_west,,
Breitscheidplatz,autobus,A29,1964430_west,,
Wittenbergplatz,autobus,A29,1964431_west,,
