line_id,stop_order,stop_id
195174,5,1951604
195174,6,1951111
195174,7,1951129
195174,8,1951641
195174,9,1951794
195175,0,1951772
195175,1,1951121
195175,2,1951497
195175,3,1951761
195175,4,1951118
195176,0,1951160
195176,1,1951638
195176,2,1951775
195176,3,1951744
195176,4,1951460
195176,5,1951503
195176,6,1951510
195176,7,1951109
195177,0,1951122
195177,1,1951775
195177,2,1951124
195177,3,1951108
195177,4,1951404
195177,5,1951506
195178,0,1951756
195178,1,1951637
195178,2,1951341
195178,3,1951939
195178,4,1951276
195178,5,195140
195178,6,1951275
195178,7,1951540
195178,8,195115
195179,0,1951688
195179,1,1951254
195179,2,1951128
195179,3,195126
195179,4,1951488
195180,0,1951681
195180,1,1951148
195180,2,1951234
195180,3,1951872
195180,4,1951723
195181,0,1951101
195181,1,1951261
195181,2,1951680
195181,3,1951189
195181,4,1951277
195181,5,195118
195182,0,195188
195182,1,1951149
195182,2,1951718
195182,3,1951871
195183,0,1951881
195183,1,1951232
195183,2,195178
195183,3,1951139
195183,4,1951880
195184,0,1951843
195184,1,1951188
195184,2,195162
195184,3,1951193
195184,4,1951481
195185,0,1951636
195185,1,1951514
195185,2,1951393
195185,3,1951829
195185,4,1951821
195185,5,1951634
195186,0,1951706
195186,1,1951247
195186,2,1951450
195186,3,1951728
195186,4,1951665
195186,5,1951564
195186,6,1951660
195187,0,1951201
195187,1,1951559
195187,2,1951893
195187,3,1951278
195187,4,1951204
195187,5,1951516
195188,0,1951579
195188,1,1951329
195188,2,1951317
195188,3,1951349
195188,4,195111
195188,5,195114
195188,6,195112
195188,7,1951169
195189,0,1951830
195189,1,1951711
195189,2,195182
195189,3,1951770
195189,4,1951598
195190,0,1951107
195190,1,1951299
195190,2,1951380
195191,0,1951912
195191,1,1951334
195191,2,1951214
195191,3,1951142
195191,4,1951294
195191,5,1951165
195191,6,1951163
195191,7,195160
195191,8,1951617
195191,9,1951458
195191,10,1951315
195191,11,195153
195191,12,1951890
195192,0,1951238
195192,1,1951239
195192,2,1951235
195192,3,1951233
195192,4,1951731
195192,5,1951761
195193,0,1951421
195193,1,195116
195193,2,1951732
195193,3,1951305
195194,0,1951584
195194,1,1951585
195194,2,1951587
195194,3,1951140
195194,4,1951574
195194,5,1951553
195194,6,1951146
195194,7,1951700
195195,0,1951830
195195,1,1951296
195195,2,1951284
195195,3,1951179
195195,4,1951417
195196,0,1951610
195196,1,1951400
195196,2,1951410
195196,3,1951539
195196,4,1951783
195197,0,1951385
195197,1,195149
195197,2,1951861
195197,3,1951548
195197,4,1951442
195197,5,1951283
195197,6,1951528
195197,7,1951327
195197,8,1951627
195197,9,1951428
195198,0,1951878
195198,1,1951708
195198,2,1951318
195198,3,1951428
195198,4,1951627
195198,5,1951327
195198,6,1951528
195198,7,1951283
195198,8,1951442
195198,9,1951548
195198,10,1951923
195198,11,1951857
195199,0,1951736
195199,1,1951472
195199,2,195142
195199,3,1951653
195199,4,1951870
195199,5,1951551
195199,6,1951566
195199,7,1951265
195199,8,1951250
195199,9,1951773
195199,10,1951425
195199,11,1951327
195199,12,1951519
195199,13,1951286
195199,14,1951798
195199,15,1951354
195199,16,1951635
195199,17,1951409
195199,18,1951542
195199,19,1951300
1951100,0,1951519
1951100,1,1951246
1951100,2,1951595
1951100,3,1951808
1951101,0,1951281
1951101,1,1951863
1951101,2,195167
1951101,3,1951669
1951101,4,1951887
1951101,5,19517
1951101,6,1951388
1951101,7,1951534
1951101,8,1951526
1951101,9,1951428
1951101,10,1951730
1951101,11,1951354
1951101,12,1951147
1951101,13,1951465
1951102,0,1951259
1951102,1,1951475
1951102,2,1951496
1951102,3,1951778
1951102,4,1951692
1951102,5,195173
1951102,6,1951504
1951102,7,1951789
1951102,8,1951703
1951102,9,19517
1951103,0,1951280
1951103,1,1951725
1951103,2,1951615
1951103,3,1951297
1951103,4,1951466
1951103,5,1951931
1951103,6,1951776
1951103,7,1951578
1951103,8,1951818
1951103,9,1951746
1951103,10,1951541
1951103,11,1951355
1951103,12,1951806
1951103,13,1951594
1951103,14,1951719
1951103,15,1951383
1951103,16,1951915
1951103,17,1951713
1951103,18,1951369
1951103,19,1951325
1951103,20,1951901
1951103,21,1951924
1951103,22,1951899
1951103,23,1951391
1951103,24,195176
1951103,25,1951629
1951103,26,1951883
1951103,27,1951280
1951104,0,1951915
1951104,1,1951383
1951104,2,1951719
1951104,3,1951594
1951104,4,1951806
1951104,5,1951355
1951104,6,1951541
1951104,7,1951444
1951104,8,195147
1951104,9,1951724
1951104,10,195175
1951104,11,19511
1951104,12,1951313
1951105,0,1951391
1951105,1,1951897
1951105,2,1951742
1951105,3,1951271
1951106,0,1951724
1951106,1,1951557
1951106,2,1951765
1951107,0,1951771
1951107,1,1951755
1951107,2,1951750
1951107,3,1951599
1951107,4,1951649
1951107,5,1951340
1951107,6,1951216
1951107,7,1951901
1951107,8,1951180
1951107,9,1951695
1951107,10,1951936
1951107,11,1951813
1951107,12,195150
1951107,13,1951464
1951107,14,1951263
1951107,15,1951515
1951107,16,19515
1951107,17,1951387
1951107,18,1951576
1951107,19,1951879
1951107,20,1951578
1951107,21,1951536
1951107,22,1951474
1951107,23,1951260
1951107,24,1951136
1951107,25,1951416
1951107,26,1951499
1951107,27,1951373
1951107,28,1951538
1951107,29,1951251
1951107,30,1951282
1951107,31,1951788
1951108,0,1951603
1951108,1,195139
1951108,2,1951302
1951108,3,1951875
1951108,4,1951545
1951108,5,1951309
1951108,6,1951901
1951108,7,1951180
1951108,8,1951695
1951108,9,1951936
1951108,10,1951813
1951108,11,195150
1951108,12,1951464
1951108,13,1951263
1951108,14,1951515
1951108,15,19515
1951108,16,1951387
1951108,17,1951576
1951108,18,1951879
1951108,19,1951578
1951108,20,1951675
1951108,21,195174
1951108,22,1951411
1951108,23,1951926
1951108,24,1951452
1951108,25,1951363
1951108,26,1951262
1951108,27,1951630
1951108,28,1951910
1951108,29,1951226
1951109,0,1951237
1951109,1,19514
1951109,2,1951755
1951109,3,1951750
1951109,4,1951599
1951109,5,1951649
1951109,6,1951340
1951109,7,1951216
1951109,8,1951901
1951109,9,1951180
1951109,10,1951695
1951109,11,1951936
1951109,12,1951813
1951109,13,195150
1951109,14,1951464
1951109,15,1951263
1951109,16,1951515
1951109,17,19515
1951109,18,1951387
1951109,19,1951576
1951109,20,1951879
1951109,21,1951578
1951109,22,1951818
1951109,23,195147
1951109,24,1951724
1951109,25,195175
1951109,26,19511
1951109,27,1951313
1951109,28,1951217
1951109,29,1951933
1951109,30,1951906
1951109,31,1951448
1951110,0,1951562
1951110,1,1951462
1951110,2,1951151
1951110,3,1951138
1951110,4,1951365
1951110,5,1951267
1951110,6,1951357
1951110,7,1951865
1951110,8,1951919
1951110,9,1951911
1951110,10,1951729
1951110,11,1951925
1951110,12,1951152
1951110,13,1951280
1951110,14,1951376
1951110,15,1951549
1951110,16,1951563
1951110,17,1951263
1951110,18,1951858
1951110,19,1951605
1951110,20,195130
1951110,21,1951308
1951110,22,1951719
1951110,23,1951255
1951110,24,1951243
1951110,25,1951779
1951110,26,1951155
1951110,27,1951479
1951110,28,1951795
1951110,29,1951929
1951110,30,1951930
1951110,31,1951704
1951110,32,1951545
1951110,33,1951875
1951111,0,1951929
1951112,1,1951368
1951112,2,1951351
1951112,3,1951345
1951112,4,1951717
1951112,5,1951800
1951112,6,1951215
1951112,7,1951918
1951112,8,1951650
1951112,9,1951729
1951112,10,1951925
1951112,11,1951152
1951112,12,1951280
1951112,13,1951376
1951112,14,1951549
1951112,15,1951563
1951112,16,1951263
1951112,17,1951858
1951112,18,1951605
1951112,19,195130
1951113,0,1951549
1951113,1,1951563
1951113,2,1951263
1951113,3,1951858
1951113,4,1951605
1951113,5,195130
1951113,6,1951927
1951113,7,1951594
1951113,8,1951623
1951113,9,1951505
1951113,10,1951508
1951113,11,1951172
1951113,12,1951476
1951113,13,1951498
1951113,14,1951145
1951113,15,1951194
1951113,16,1951632
1951114,0,195166
1951114,1,1951932
1951114,2,1951676
1951114,3,1951168
1951114,4,1951414
1951114,5,1951143
1951114,6,1951589
1951114,7,1951590
1951114,8,1951152
1951114,9,1951280
1951114,10,1951376
1951114,11,1951549
1951114,12,1951563
1951114,13,1951263
1951114,14,1951858
1951114,15,1951605
1951114,16,195130
1951114,17,1951927
1951114,18,1951594
1951114,19,1951623
1951114,20,1951796
1951114,21,1951459
1951114,22,1951477
1951114,23,1951478
1951114,24,1951804
1951115,0,1951420
1951115,1,1951874
19561,0,1956944
19561,1,19561026
19561,2,1956628
19561,3,1956625
19561,4,195611
19561,5,1956359
19561,6,1956891
19561,7,1956204
19561,8,1956497
19561,9,1956754
19561,10,19561179
19561,11,195635
19562,0,19561201
19562,1,1956446
19562,2,19561055
19562,3,1956695
19562,4,1956369
19562,5,1956732
19562,6,19561227
19562,7,1956166
19562,8,195634
19562,9,1956378
19562,10,19561088
19562,11,1956311
19562,12,19561175
19562,13,19561151
19562,14,1956100
19563,0,1956713
19563,1,1956156
19563,2,1956192
19563,3,1956148
19563,4,1956842
19563,5,1956883
19563,6,1956607
19563,7,1956471
19563,8,1956547
19563,9,195647
19563,10,1956822
19563,11,1956973
19563,12,1956178
19564,0,1956725
19564,1,19561055
19564,2,19561251
19564,3,1956695
19564,4,1956813
19564,5,1956688
19564,6,1956220
19564,7,1956308
19564,8,1956572
19564,9,1956523
19564,10,19561220
19564,11,1956656
19564,12,1956767
19564,13,1956378
19564,14,1956804
19564,15,19561129
19564,16,1956761
19564,17,1956829
19564,18,1956404
19565,0,1956713
19565,1,1956156
19565,2,1956401
19565,3,1956321
19565,4,1956101
19565,5,1956621
19565,6,1956798
19565,7,195649
19565,8,1956387
19565,9,1956821
19565,10,19561097
19565,11,1956746
19566,0,1956166
19566,1,19561227
19566,2,1956397
19566,3,1956847
19566,4,1956423
19566,5,19565
19566,6,19561071
19566,7,1956741
19566,8,1956374
19566,9,1956200
19566,10,1956225
19566,11,19561106
19566,12,19561117
19566,13,19561122
19566,14,1956290
19567,0,1956604
19567,1,19561116
19567,2,1956122
19567,3,195612
19567,4,19561135
19567,5,1956891
19567,6,1956204
19567,7,1956497
19567,8,1956754
19567,9,1956420
19568,0,1956548
19568,1,1956564
19568,2,1956938
19568,3,1956549
19568,4,1956477
19568,5,1956192
19568,6,1956321
19568,7,1956101
19568,8,1956621
19568,9,1956798
19568,10,195649
19568,11,1956387
19568,12,1956821
19568,13,19561097
19568,14,1956746
19569,0,1956250
19569,1,1956136
19569,2,1956678
19569,3,1956487
19569,4,1956679
19569,5,1956489
19569,6,1956354
19569,7,1956323
19569,8,1956449
19569,9,19561117
19569,10,1956875
19569,11,1956144
19569,12,1956252
19569,13,1956960
195610,0,1956140
195610,1,1956889
195610,2,1956739
195610,3,1956580
195610,4,1956194
195610,5,1956781
195610,6,1956923
195610,7,19561134
195610,8,1956929
195610,9,1956275
195610,10,19561248
195610,11,1956891
195610,12,1956700
195610,13,19569
195610,14,1956288
195611,0,1956161
195611,1,1956762
195611,2,195663
195611,3,1956717
195611,4,19561175
195611,5,1956311
195611,6,195655
195611,7,1956170
195611,8,19561040
195611,9,19561086
195611,10,1956706
195612,0,1956161
195612,1,1956764
195612,2,1956828
195612,3,1956112
195612,4,1956905
195612,5,1956205
195612,6,1956100
195613,0,19561059
195613,1,195699
195613,2,1956278
195613,3,1956581
195613,4,1956653
195613,5,1956981
195613,6,19561175
195613,7,1956569
195613,8,19561043
195613,9,19561086
195613,10,19561099
195613,11,1956166
195613,12,19561227
195613,13,1956397
195613,14,195661
195613,15,1956849
195613,16,1956266
195613,17,1956513
195613,18,1956968
195614,0,19561014
195614,1,1956861
195614,2,1956366
195614,3,1956990
195614,4,1956446
195614,5,19561178
195614,6,1956844
195614,7,1956527
195614,8,19561117
195614,9,1956449
195614,10,1956354
195614,11,19561070
195615,0,1956725
195615,1,19561094
195615,2,1956118
195615,3,1956380
195615,4,1956677
195615,5,1956212
195616,0,19561060
195616,1,1956305
195616,2,1956342
195616,3,1956900
195616,4,195624
195616,5,195699
195616,6,1956281
195616,7,1956583
195616,8,1956654
195616,9,1956981
195616,10,1956714
195616,11,1956869
195616,12,19561138
195616,13,1956791
195616,14,1956112
195616,15,1956906
195617,0,1956435
195617,1,1956444
195617,2,1956342
195617,3,1956901
195617,4,195624
195617,5,195699
195617,6,1956279
195617,7,1956583
195617,8,1956654
195617,9,1956981
195617,10,1956714
195617,11,1956869
195617,12,19561139
195617,13,1956791
195617,14,1956112
195617,15,1956905
195618,0,1956987
195618,1,19561193
195618,2,1956124
195618,3,19561057
195618,4,19561199
195618,5,1956379
195618,6,19561090
195618,7,1956858
195618,8,19561176
195618,9,1956717
195618,10,1956962
195618,11,1956761
195618,12,1956789
195618,13,1956872
195618,14,1956382
195618,15,1956867
195619,0,1956157
195619,1,1956872
195619,2,1956785
195619,3,1956786
195619,4,1956784
195619,5,1956763
195619,6,1956966
195619,7,1956790
195619,8,1956112
195619,9,1956905
195620,0,1956247
195620,1,1956775
195620,2,19561096
195620,3,1956806
195620,4,1956853
195620,5,1956150
195620,6,1956550
195620,7,19561029
195621,0,19561059
195621,1,195699
195621,2,1956278
195621,3,1956581
195621,4,1956383
195621,5,195650
195621,6,1956872
195621,7,1956787
195621,8,1956766
195621,9,19561137
195621,10,1956791
195621,11,19561104
195621,12,19561151
195621,13,1956205
195621,14,1956100
195622,0,1956940
195622,1,1956857
195622,2,19561041
195622,3,1956376
195622,4,19561099
195622,5,19561217
195622,6,1956524
195622,7,1956576
195622,8,1956308
195622,9,195689
195622,10,1956458
195622,11,1956223
195622,12,1956331
195622,13,19561079
195622,14,1956150
195622,15,1956953
195622,16,1956169
195623,0,1956728
195623,1,1956737
195623,2,1956769
195623,3,1956580
195623,4,1956198
195623,5,1956781
195623,6,1956923
195623,7,19561134
195623,8,1956929
195623,9,1956275
195623,10,19561248
195623,11,19561155
195623,12,1956497
195623,13,1956754
195623,14,19561179
195623,15,195635
195624,0,1956446
195624,1,1956298
195624,2,1956526
195624,3,19561117
195624,4,19561106
195624,5,1956225
195624,6,1956795
195624,7,1956566
195624,8,1956506
195624,9,19561209
195624,10,1956895
195625,0,1956211
195625,1,1956300
195625,2,1956343
195625,3,1956924
195625,4,1956781
195625,5,1956923
195625,6,19561134
195625,7,1956929
195625,8,1956275
195625,9,19561248
195625,10,1956891
195625,11,1956410
195625,12,1956392
195626,0,1956887
195626,1,19561109
195626,2,195694
195626,3,19561110
195626,4,19561132
195626,5,1956166
195627,0,1956999
195627,1,19561003
195627,2,1956310
195627,3,1956413
195627,4,19561001
195627,5,1956146
195627,6,19561066
195627,7,19561125
195627,8,1956952
195627,9,1956588
195627,10,1956957
195627,11,1956656
195627,12,19561221
195627,13,19561123
195627,14,1956616
195627,15,19561099
195627,16,1956522
195627,17,1956166
195628,0,19561002
195628,1,19561001
195628,2,1956983
195628,3,1956347
195628,4,19561154
195628,5,1956124
195628,6,1956656
195628,7,19561123
195628,8,1956553
195628,9,1956166
195629,0,1956587
195629,1,19561007
195629,2,1956543
195629,3,1956951
195629,4,1956511
195629,5,19561045
195629,6,1956576
195629,7,1956558
195629,8,19561195
195629,9,1956308
195629,10,1956183
195629,11,19561141
195629,12,195659
195629,13,1956220
195629,14,1956689
195629,15,1956424
195629,16,1956138
195629,17,1956937
195629,18,1956645
195630,0,1956470
195630,1,1956303
195630,2,1956326
195630,3,19561188
195630,4,19561032
195630,5,1956919
195630,6,1956624
195630,7,1956628
195630,8,1956544
195630,9,195612
195630,10,19561135
195630,11,1956411
195630,12,1956392
195631,0,1956469
195631,1,1956759
195631,2,19561188
195631,3,19561032
195631,4,1956919
195631,5,1956623
195631,6,1956628
195631,7,1956544
195631,8,195610
195631,9,1956122
195631,10,19561116
195631,11,19561011
195631,12,1956273
195632,0,195684
195632,1,1956425
195632,2,1956493
195632,3,19561080
195632,4,1956233
195632,5,195680
195632,6,1956232
195632,7,19561075
195633,0,1956159
195633,1,195629
195633,2,1956433
195633,3,1956581
195633,4,1956654
195633,5,1956981
195633,6,1956961
195633,7,1956717
195634,0,1956504
195634,1,1956596
195634,2,1956143
195634,3,1956742
195634,4,1956431
195634,5,1956915
195634,6,19561078
195634,7,1956950
195634,8,1956127
195634,9,195656
195634,10,1956883
195634,11,19561032
195634,12,1956623
195634,13,1956628
195634,14,195612
195634,15,1956410
195634,16,1956754
195634,17,19561163
195635,0,1956469
195635,1,19561049
195635,2,19561016
195635,3,1956224
195635,4,195647
195635,5,1956822
195635,6,19561198
195635,7,1956973
195635,8,19561248
195635,9,1956495
195635,10,1956497
195635,11,1956754
195635,12,19561179
195635,13,1956241
195636,0,1956441
195636,1,1956440
195636,2,195637
195636,3,1956824
195636,4,1956925
195636,5,1956261
195636,6,1956932
195636,7,19569
195636,8,1956509
195637,0,19561185
195637,1,1956545
195637,2,195647
195637,3,1956405
195637,4,1956925
195637,5,1956261
195637,6,1956933
195637,7,19569
195637,8,1956707
195637,9,1956893
195637,10,1956236
195638,0,1956130
195638,1,19561206
195638,2,1956460
195638,3,1956853
195638,4,1956956
195638,5,1956516
195638,6,1956613
195638,7,1956492
195638,8,1956266
195638,9,1956285
195638,10,1956777
195638,11,19561095
195638,12,1956661
195638,13,1956812
195639,0,1956631
195639,1,19561205
195639,2,1956460
195639,3,1956853
195639,4,1956218
195639,5,1956492
195639,6,1956264
195639,7,1956776
195639,8,1956227
195639,9,1956812
195640,0,19561207
195640,1,1956545
195640,2,195647
195640,3,1956913
195640,4,1956260
195640,5,1956593
195640,6,19569
195640,7,1956707
195640,8,19561011
195640,9,1956236
195641,0,1956167
195641,1,1956617
195641,2,19561218
195641,3,1956511
195641,4,195641
195641,5,1956702
195641,6,1956863
195641,7,1956116
195641,8,1956959
195641,9,19561048
195641,10,1956801
195641,11,19561197
195641,12,1956977
195641,13,1956851
195641,14,19561001
195641,15,1956413
195641,16,1956475
195641,17,1956415
195642,0,1956166
195642,1,19561227
195642,2,1956796
195642,3,1956220
195642,4,1956223
195642,5,1956331
195642,6,1956956
195642,7,1956853
195642,8,1956460
195642,9,1956483
195642,10,1956108
195642,11,1956132
195642,12,195674
195642,13,1956879
195642,14,1956370
195642,15,1956638
195643,0,1956166
195643,1,19561227
195643,2,1956796
195643,3,1956220
195643,4,1956223
195643,5,1956331
195643,6,1956956
195643,7,1956853
195643,8,1956460
195643,9,1956483
195643,10,1956108
195643,11,1956132
195643,12,195674
195643,13,1956879
195643,14,19561223
195643,15,1956646
195644,0,1956273
195644,1,19561011
195644,2,1956707
195644,3,1956772
195644,4,19561171
195644,5,1956686
195644,6,1956922
195644,7,1956564
195644,8,1956529
195644,9,1956431
195644,10,1956276
195644,11,1956743
195644,12,1956802
195644,13,1956647
195644,14,1956918
195644,15,1956598
195645,0,19561190
195645,1,19561035
195645,2,1956976
195645,3,1956647
195645,4,1956918
195645,5,19561143
195645,6,1956669
195645,7,1956231
195645,8,1956840
195645,9,1956921
195646,0,195630
195646,1,1956603
195646,2,195685
195646,3,1956907
195646,4,1956687
195646,5,1956930
195646,6,1956586
195646,7,1956976
195646,8,1956647
195646,9,1956978
195646,10,1956462
