line_id,jahr,linien_name,typ,dauer (min),ost_west,frequenz,länge (km),start,ziel
1984161,1984,96,autobus,29.0,Ost,15,,S-Bhf. Nöldnerplatz,S-Bhf. Nöldnerplatz
1984162,1984,96,autobus,33.0,West,12,,Platz der Luftbrücke,Lichterfelde Lindenstrasse
1984163,1984,96E,autobus,43.0,West,12,,Platz der Luftbrücke,Beeskowdamm
1984164,1984,97,autobus,15.0,Ost,0,,Rangierbahnhof,Rangierbahnhof
1984165,1984,97,autobus,28.0,West,20,,Heerstrasse/Stadtgrenze,Hakenfelde Aalemannufer
1984166,1984,98,autobus,7.0,Ost,0,,Franz-Stenzer-Strasse,Arbeitsstättengebiet Marzahn
1984167,1984,99,autobus,39.0,Ost,20,,Greifswalder Strasse,S-Bhf. Friedrichsfelde Ost
1984168,1984,99,autobus,75.0,West,10,,"Wedding, Gartenplatz",Spandau Freudstrasse
1984169,1984,E,autobus,,West,60,,U-Bhf. Tegel,Stolpe
1984170,1984,E,autobus,,West,30,,S-Bhf. Wannsee,Drewitz
1984171,1984,S-Bhf. Friedrichshagen <> Rüdersdorf,straßenbahn,40.0,ost,20,,S-Bhf. Friedrichshagen,Alt-Rüdersdorf
1984172,1984,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse,straßenbahn,20.0,ost,20,,S-Bhf. Rahnsdorf,Woltersdorfer Schleuse
1984173,1984,1,u-bahn,31.0,West,6,,Schlesisches Tor,Ruhleben
1984174,1984,2,u-bahn,20.0,West,5,,Wittenbergplatz,Krumme Lanke
1984175,1984,3,u-bahn,2.0,West,10,,Wittenbergplatz,Uhlandstr
1984176,1984,4,u-bahn,6.0,West,5,,Nollendorfplatz,Innsbrucker Platz
1984177,1984,6,u-bahn,37.0,West,3,,Tegel,Alt-Mariendorf
1984178,1984,7,u-bahn,46.0,West,3,,Rohrdamm,Rudow
1984179,1984,8,u-bahn,23.0,West,6,,Osloer Strasse,Leinestrasse
1984180,1984,9,u-bahn,22.0,West,3,,Osloer Strasse,Rathaus Steglitz
1984181,1984,2,s-bahn,34.0,West,20,,Lichtenrade,Gesundbrunnen
1984182,1984,3,s-bahn,28.0,West,20,,Wannsee,Friedrichstrasse
1984183,1984,100,s-bahn,65.0,Ost,20,,Friedrichstrasse,Strausberg Nord
1984184,1984,101,s-bahn,,Ost,20,,Alexanderplatz,Otto-Winzer-Strasse
1984185,1984,105,s-bahn,45.0,Ost,20,,Friedrichstrasse,Erkner
1984186,1984,110,s-bahn,51.0,Ost,20,,Friedrichstrasse,Königs Wusterhausen
1984187,1984,115,s-bahn,39.0,Ost,20,,Friedrichstrasse,Flughafen Berlin-Schönefeld
1984188,1984,140,s-bahn,83.0,Ost,20,,Oranienburg,Flughafen Berlin-Schönefeld
1984189,1984,141,s-bahn,73.0,Ost,20,,Bernau,Zeuthen
1984190,1984,142,s-bahn,41.0,Ost,20,,Blankenburg,Spindlersfeld
1984191,1984,143,s-bahn,40.0,Ost,20,,Buch,Alexanderplatz
1984192,1984,143,s-bahn,47.0,Ost,20,,Buch,Schöneweide
1984193,1984,A,u-bahn,19.0,Ost,2,,Panko (Vinetastrasse),Thälmannplatz
1984194,1984,E,u-bahn,18.0,Ost,4,,Tierpark,Alexanderplatz
19891,1989,1,autobus,60.0,West,15,,"Moabit, Waldstrasse","Zehlendorf, Sachtlebenstrasse"
19892,1989,10,autobus,77.0,West,15,,Lüdenscheider Weg,"Lichterfelde, Lindenstrasse"
19893,1989,10,straßenbahn,34.0,Ost,20,,Betriebshof Marzahn,Betriebshof Weißensee
19894,1989,11,autobus,35.0,West,15,,Waldfriedhof,Klausenburger Pfad
19895,1989,11,straßenbahn,56.0,Ost,10,,Elisabethstrasse,Pflugstrasse
19896,1989,12,autobus,65.0,West,10,,Bergstrasse,Hainbuchenstrasse
19897,1989,12,straßenbahn,39.0,Ost,20,,Ahrensfelde,Scharnweberstrasse
19898,1989,13,autobus,67.0,West,15,,Alt-Heiligensee,Maximilian-Kolbe-Strasse
19899,1989,13,straßenbahn,40.0,Ost,20,,Eberswalder Strasse,Hönower Wiesenweg
198910,1989,14,autobus,47.0,West,15,,Märkisches Zentrum,Alt-Heiligensee
198911,1989,14,straßenbahn,35.0,Ost,10,,Ahrensfelde,Dimitroffstrasse
198912,1989,15,autobus,61.0,West,20,,Eichenroder Ring,Invalidensiedlung
198913,1989,15,straßenbahn,28.0,Ost,10,,Falkenberg,Dimitroffstrasse
198914,1989,16,autobus,54.0,West,20,,U-Bhf. Franz-Neumann-Platz,Breitenbachplatz
198915,1989,16,straßenbahn,66.0,Ost,20,,"Köpenick, Krankenhaus",Zingster Strasse Hohenschönhausen
198916,1989,17,autobus,42.0,West,0,,"Dahlem, Clayallee",Lichterfelde Celsiusstrasse
198917,1989,17,straßenbahn,54.0,Ost,12,,Leninallee/Dimitroffstrasse,"Johannisthal, Haeckelstrasse"
198918,1989,18,autobus,41.0,West,10,,Clayallee,Steinstücken
198919,1989,18,straßenbahn,64.0,Ost,10,,Ahrensfelde,Wöhlertstrasse
198920,1989,18E,straßenbahn,40.0,Ost,10,,Ahrensfelde,Dimitroffstrasse Ecke Leninallee
198921,1989,19,autobus,39.0,West,5,,Taubertstrasse,Platz der Luftbrücke
198922,1989,19,straßenbahn,,Ost,0,,Scharnweberstrasse,"Köpenick, Krankenhaus"
198923,1989,2,autobus,33.0,West,7,,U-Bhf. Friedrich-Wilhelm-Platz,"Marienfelde, Waldsassener Strasse"
198924,1989,20,autobus,41.0,West,10,,Almazeile,"Lübars, Alt Lübars"
198925,1989,20,straßenbahn,,Ost,0,,Bhf. Lichtenberg,Hackerscher Markt
198926,1989,21,autobus,47.0,West,10,,Quickborner Strasse Märkisches Viertel,U-Bhf. Jungfernheide
198927,1989,21,straßenbahn,75.0,Ost,20,,Eberswalder Strasse,"Köpenick, Krankenhaus"
198928,1989,22,autobus,47.0,West,15,,U-Bhf. Osloer Strasse,Waidmannslust Titiseestrasse
198929,1989,22,straßenbahn,48.0,Ost,15,,"Rosenthal, Quickborner Strasse",Am Kupfergraben
198930,1989,23,autobus,28.0,Ost,20,,Falkenhöhe,Rudower Chaussee
198931,1989,23,autobus,44.0,West,15,,S-Bhf. Tiergarten,Saatwinkler Damm/Mäkeritzwiesen
198932,1989,24,autobus,34.0,West,20,,U-Bhf. Turmstrasse,Platz der Luftbrücke
198933,1989,24,straßenbahn,36.0,Ost,10,,"Weißensee, Pasedagplatz",Pflugstrasse
198934,1989,25,autobus,37.0,West,19,,U-Bhf. Britz-Süd,U-Bhf. Friedrich-Wilhelm-Platz
198935,1989,25,straßenbahn,47.0,Ost,20,,Sterndamm,Rahnsdorf
198936,1989,26,autobus,17.0,West,20,,U-Bhf. Holzhauser Strasse/Berliner Strasse,S-Bhf. Wittenau (Nordbahn)
198937,1989,26,straßenbahn,28.0,Ost,20,,Sterndamm,"Köpenick, Krankenhaus"
198938,1989,27,autobus,9.0,West,30,,Alt-Heiligensee,Konradshöhe/Falkenplatz
198939,1989,28,autobus,44.0,West,15,,U-Bhf. Tempelhof,Schlesische Strasse Ecke Heckmannufer
198940,1989,28,straßenbahn,36.0,Ost,10,,"Hohenschönhausen, Zingster Strasse",Hackescher Markt
198941,1989,29,autobus,58.0,West,10,,"Grunewald, Roseneck",U-Bhf. Hermannplatz
198942,1989,29,straßenbahn,22.0,Ost,20,,"Weißensee, Hansastrasse",Scharnweberstrasse
198943,1989,3,autobus,57.0,West,15,,"Lichterfelde, Oberhofer Platz","Wannsee, Heckeshorn"
198944,1989,3,straßenbahn,43.0,Ost,10,,Björnsonstrasse,S-Bhf. Warschauer Strasse
198945,1989,30,autobus,41.0,West,10,,U-Bhf. Rathaus Steglitz/Kreisel,"Lichtenrade, Nahariyastrasse"
198946,1989,31,autobus,36.0,West,15,,Werderstrasse,"Staaken, Heidebergplan"
198947,1989,32,autobus,37.0,West,10,,U-Bhf. Rathaus Steglitz/Kreisel,"Marienfelde, Culemeyerstrasse"
198948,1989,33,autobus,34.0,West,10,,Breitenbachplatz,"Mariendorf, Dardanellenweg"
198949,1989,34,autobus,50.0,West,15,,"Spandau, Wasserwerk","Glienicke, Gutshof"
198950,1989,35,autobus,,West,0,,U-Bhf. Ruhleben,"Kladow, Hottengrund"
198951,1989,36,autobus,11.0,West,20,,Krankenhaus Hohengatow,Siedlung Habichtswald
198952,1989,37,autobus,6.0,West,30,,"Kladow, Alt-Kladow",Seniorenheim Hottengrund
198953,1989,4,autobus,64.0,West,10,,Brixplatz,"Neukölln, Teupitzer Strasse"
198954,1989,4,straßenbahn,25.0,Ost,12,,Eberswalder Strasse,S-Bhf. Warschauer Strasse
198955,1989,41,autobus,61.0,West,15,,Waltersdorfer Chaussee,U-Bhf. Hallesches Tor
198956,1989,46,straßenbahn,46.0,Ost,7,,"Niederschönhausen, Schillerstrasse",Am Kupfergraben
198957,1989,48,autobus,46.0,West,7,,"Zehlendorf, Busseallee",Tiergartenstrasse Philharmonie
198958,1989,49,straßenbahn,38.0,Ost,10,,"Bucholz, Hauptstrasse",Hackescher Markt
198959,1989,5,autobus,32.0,West,10,,U-Bhf. Ruhleben,"Spandau, Nervenklinik"
198960,1989,5,straßenbahn,29.0,Ost,20,,"Marzahn, Henneckestrasse",Bhf. Lichtenberg
198961,1989,50,autobus,42.0,West,20,,"Düppel-Süd, Neuruppiner Strasse",U-Bhf. Güntzelstrasse
198962,1989,52,autobus,34.0,West,10,,"Rudow, Kanalstrasse","Marienfelde, Nahmitzer Damm"
198963,1989,53,autobus,34.0,West,20,,S-Bhf. Nikolassee,Wiesenbaude
198964,1989,54,autobus,47.0,West,10,,Spandau Johannesstift,Hertzallee
198965,1989,56,autobus,25.0,West,15,,U-Bhf. Ruhleben,Spandau Hakenfelde
198966,1989,57,autobus,44.0,West,20,,Zwickauer Damm,Zwickauer Damm
198967,1989,58,autobus,17.0,West,30,,U-Bhf. Rudow,U-Bhf. Rudow
198968,1989,6,autobus,13.0,West,30,,S-Bhf. Wannsee,Glienicker Brücke
198969,1989,6,straßenbahn,32.0,Ost,10,,Betriebshof Marzahn,Dimitroffstrasse
198970,1989,60,autobus,27.0,West,20,,Hertzallee,"Grunewald, Roseneck"
198971,1989,61,autobus,40.0,West,15,,U-Bhf. Osloer Strasse,Otisstrasse Ecke Wittestrasse
198972,1989,62,autobus,49.0,West,7,,Wilhelmsruher Damm Märkisches Viertel,"Charlottenburg, Amtsgericht"
198973,1989,63,autobus,32.0,West,15,,Spandau Waldkrankenhaus,Staaken Heidebergplan
198974,1989,63,straßenbahn,50.0,Ost,15,,"Hohenschönhausen, Zingster Strasse",Stadion der Weltjugend
198975,1989,63E,straßenbahn,43.0,Ost,15,,"Hohenschönhausen, Zingster Strasse",Hackescher Mark
198976,1989,64,autobus,12.0,Ost,15,,"Treptow, Karl-Kunger-Strasse","Treptow, Rathaus"
198977,1989,64,autobus,50.0,West,15,,Am Nordgraben,Bernauer Strasse Ecke Wollinger Strasse
198978,1989,66,autobus,10.0,West,60,,S-Bhf. Wannsee,Pfaueninsel
198979,1989,68,autobus,48.0,West,10,,"Lichterfelde, Lindenstrasse",U-Bhf. Tempelhof
198980,1989,69,autobus,14.0,Ost,20,,Kaulsdorfer Strasse,Müggelschlößchenweg
198981,1989,69,autobus,38.0,West,20,,S-Bhf. Grunewald,Reichstag
198982,1989,7,autobus,35.0,Ost,20,,"U-Bhf. Pankow, Vinetastrasse",Glienicke
198983,1989,7,autobus,18.0,West,10,,U-Bhf. Alt-Mariendorf,"Lichtenrade, Blohmstrasse Ecke Wünsdorfer Strasse"
198984,1989,70,autobus,34.0,West,10,,S-Bhf. Wollankstrasse,Moabit Wiebestrasse
198985,1989,70,straßenbahn,53.0,Ost,15,,"Hohenschönhausen, Zingster Strasse",Am Kupfergraben
198986,1989,71,autobus,35.0,West,20,,"Wedding, Gartenplatz",U-Bhf. Jungfernheide
198987,1989,71,straßenbahn,36.0,Ost,15,,"Heinersdorf, Romain-Rolland-Strasse",Am Kupfergraben
198988,1989,72,autobus,58.0,West,15,,Klemkestrasse / Büchsenweg,Gartenfeld
198989,1989,72,straßenbahn,62.0,Ost,0,,"Weißensee, Pasedagplatz","Hohenschönhausen, Zingster Strasse"
198990,1989,73,autobus,41.0,West,10,,Hertzallee,"Britz, Buschkrug"
198991,1989,74,autobus,55.0,West,20,,Charlottenburg Pulsstrasse,Lindenhof
198992,1989,75,autobus,6.0,West,30,,S-Bhf. Lichtenrade,Kirchhainer Damm
198993,1989,76,autobus,39.0,West,10,,U-Bhf. Walther-Schreiber-Platz,"Lichtenrade, Blohmstrasse"
198994,1989,77,autobus,34.0,West,20,,Neukölln Britzer Allee,Marienfelde Daimlerstrasse
198995,1989,78,autobus,19.0,West,20,,U-Bhf. Alt-Mariendorf,Nahariyastrasse
198996,1989,79,autobus,48.0,West,5,,Marienfelde Waldsassener Strasse,S-Bhf. Lichtenrade
198997,1989,8,autobus,25.0,West,15,,S-Bhf. Wilhelmsruh,Flughafen Tegel
198998,1989,80,autobus,13.0,West,10,,U-Bhf. Rathaus Spandau,Staaken Brunsbütteler Damm/Nennhauser Damm
198999,1989,80,autobus,35.0,Ost,20,,Betriebshof Marzahn,Falkenberg
1989100,1989,81,autobus,48.0,West,7,,U-Bhf. Friedrich-Wilhelm-Platz,"Britz, Buschkrug"
1989101,1989,82,autobus,30.0,West,20,,S-Bhf. Lichtenrade,S-Bhf. Lichtenrade
1989102,1989,82,straßenbahn,49.0,Ost,12,,Mahlsdorf-Süd,S-Bhf. Ostkreuz
1989103,1989,83,autobus,29.0,West,20,,Krematorium Wedding,U-Bhf. Innsbrucker Platz
1989104,1989,83,straßenbahn,42.0,Ost,15,,S-Bhf. Mahlsdorf,Wendenschloß
1989105,1989,84,autobus,42.0,West,0,,U-Bhf. Platz der Luftbrücke,"Zehlendorf, Beeskowdamm"
1989106,1989,84,straßenbahn,47.0,Ost,20,,Wasserwerk,Am Falkenberg
1989107,1989,85,autobus,42.0,West,7,,Lichterfelde-Süd Holtheimer Weg,U-Bhf. Wittenbergplatz
1989108,1989,85,straßenbahn,40.0,Ost,20,,"Johannisthal, Haeckelstrasse",Wendenschloß
1989109,1989,86,autobus,55.0,West,10,,S-Bhf. Grunewald,Celsiusstrasse
1989110,1989,86,straßenbahn,41.0,Ost,10,,Alt-Schmöckwitz,Hirtestrasse
1989111,1989,87,autobus,52.0,West,15,,U-Bhf. Kurfürstenstrasse,"Marienfelde, Waldsassener Strasse"
1989112,1989,88,autobus,11.0,West,20,,U-Bhf. Rathaus Steglitz/S-Bhf. Steglitz,"Lichterfelde, Augustaplatz"
1989113,1989,88,straßenbahn,7.0,Ost,30,,Sterndamm,Betriebshof Oberschönweide
1989114,1989,89,autobus,28.0,West,10,,Bornholmer Strasse,Lise-Meitner-Strasse
1989115,1989,9,autobus,19.0,Ost,2,,John-Schehr-Strasse,Otto-Grotewohl-Strasse
1989116,1989,9,autobus,40.0,West,0,,Budapester Strasse,Flughafen Tegel
1989117,1989,90,autobus,32.0,West,10,,Hertzallee,Chausseestrasse
1989118,1989,91,autobus,40.0,West,5,,"Buckow, Lipschitzallee Gesundheitszentrum",U-Bhf. Hermannplatz
1989119,1989,92,autobus,39.0,West,10,,"Spandau, Freudstrasse",Heerstrasse/Stadtgrenze
1989120,1989,93,autobus,17.0,West,20,,U-Bhf. Alt-Mariendorf,"Britz, Parchimer Allee"
1989121,1989,94,autobus,40.0,West,5,,Heerstrasse Ecke Reimerweg,Hertzallee
1989122,1989,95,autobus,29.0,West,15,,Sonnenallee Ecke Peter-Anders-Strasse,U-Bhf. Hallesches Tor
1989123,1989,96,autobus,38.0,West,10,,U-Bhf. Platz der Luftbrücke,"Lichterfelde-Süd, Holtheimer Weg"
1989124,1989,97,autobus,39.0,West,15,,Brunsbüttler Damm/Nennhauser Damm,Kraftwerk Oberhavel
1989125,1989,98,autobus,,West,60,,U-Bhf. Tegel,Stolpe (DDR)
1989126,1989,99,autobus,,West,30,,S-Bhf. Wannsee,Drewitz (DDR)
1989127,1989,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse,straßenbahn,20.0,ost,20,,S-Bhf. Rahnsdorf,Woltersdorfer Schleuse
1989128,1989,83E,straßenbahn,24.0,Ost,15,,Hirtestrasse,Wendenschloß
1989129,1989,1,u-bahn,31.0,west,3,,Schlesisches Tor,Ruhleben
1989130,1989,2,u-bahn,20.0,west,5,,Wittenbergplatz,Krumme Lanke
1989131,1989,3,u-bahn,2.0,west,10,,Wittenbergplatz,Uhlandstr
1989132,1989,4,u-bahn,6.0,west,5,,Nollendorfplatz,Innsbrucker Platz
1989133,1989,6,u-bahn,37.0,west,3,,Tegel,Alt-Mariendorf
1989134,1989,7,u-bahn,56.0,west,12,,Rathaus Spandau,Rudow
1989135,1989,8,u-bahn,27.0,west,5,,Paracelsus-Bad,Leinestrasse
1989136,1989,9,u-bahn,22.0,west,3,,Osloer Strasse,Rathaus Steglitz
1989137,1989,1,s-bahn,30.0,west,10,,Anhalter Bahnhof,Wannsee
1989138,1989,2,s-bahn,53.0,west,10,,Frohnau,Lichtenrade
1989139,1989,3,s-bahn,29.0,west,10,,Friedrichstrasse,Wannsee
1989140,1989,100,s-bahn,66.0,ost,20,,Friedrichstrasse,Strausberg Nord
1989141,1989,101,s-bahn,29.0,ost,20,,Alexanderplatz,Wartenberg
1989142,1989,102,s-bahn,31.0,ost,20,,Alexanderplatz,Ahrensfelde
1989143,1989,105,s-bahn,37.0,ost,10,,Hauptbahnhof,Erkner
1989144,1989,110,s-bahn,51.0,ost,20,,Friedrichstrasse,Königs Wusterhausen
1989145,1989,115,s-bahn,40.0,ost,20,,Friedrichstrasse,Flughafen Berlin-Schönefeld
1989146,1989,140,s-bahn,83.0,ost,20,,Oranienburg,Flughafen Berlin-Schönefeld
1989147,1989,141,s-bahn,73.0,ost,20,,Bernau,Grünau
1989148,1989,141,s-bahn,38.0,ost,20,,Pankow,Grünau
1989149,1989,142,s-bahn,42.0,ost,20,,Blankenburg,Spindlersfeld
1989150,1989,143,s-bahn,50.0,ost,20,,Buch,Spindlersfeld
1989151,1989,143,s-bahn,33.0,ost,20,,Buch,Warschauerstrasse
1989152,1989,A,u-bahn,19.0,ost,2,,Pankow (Vinetastrasse),Otto-Grotewohl-Strasse
1989153,1989,E,u-bahn,23.0,ost,6,,Elsterwerdaer Platz,Alexanderplatz
1989154,1989,8,autobus,36.0,ost,7,,Mahlsdorfer Allee,Bhf. Lichtenberg
1989155,1989,27,autobus,41.0,ost,10,,S-Bhf. Kaulsdorf,Alt-Müggelheim
1989156,1989,30,autobus,67.0,ost,7,,Robert-Koch-Platz,Ostbahnhof
1989157,1989,31,autobus,38.0,ost,20,,"Buch, Hobrechtsfelder Chaussee",Ostseestrasse
1989158,1989,32,autobus,25.0,ost,6,,Hans-Beimler-Strasse,Otto-Grotewohl-Strasse
1989159,1989,33,autobus,17.0,ost,20,,Grumbkowstrasse,U-Bhf. Pankow
1989160,1989,35,autobus,32.0,ost,20,,"Biesdorf-Süd, Köpenicker Strasse",S-Bhf. Nöldnerplatz
1989161,1989,36,autobus,18.0,ost,10,,S-Bhf. Grünau,"Schönefeld, Dorfstrasse"
1989162,1989,37,autobus,12.0,ost,30,,S-Bhf. Grünau,Rudower Strasse
1989163,1989,38,autobus,25.0,ost,60,,S-Bhf. Grünau,Diepensee
1989164,1989,39,autobus,21.0,ost,20,,"Wartenberg, Siedlung",Degnerstrasse
1989165,1989,40,autobus,20.0,ost,8,,Robert-Koch-Platz,Ostbahnhof
1989166,1989,41,autobus,39.0,ost,30,,Neu-Lindenberg,"Ahrensfelde, Lindenberger Strasse"
1989167,1989,42,autobus,30.0,ost,12,,"Buch, Zepernicker Strasse",Ostseestrasse
1989168,1989,43,autobus,29.0,ost,10,,S-Bhf. Marzahn,S-Bhf. Nöldnerplatz
1989169,1989,44,autobus,16.0,ost,60,,"Hönow, Dorf",S-Bhf. Mahlsdorf
1989170,1989,45,autobus,38.0,ost,12,,"Wilhelmsruh, Schillerstrasse",Schwarzelfenweg
1989171,1989,47,autobus,38.0,ost,15,,"Treptow, Eichenstrasse",S-Bhf. Oberspree
1989172,1989,48,autobus,15.0,ost,12,,Marzahner Strasse,S-Bhf. Friedrichsfelde Ost
1989173,1989,50,autobus,18.0,ost,7,,Rolandstrasse,U-Bhf. Pankow
1989174,1989,51,autobus,,ost,20,,"Buch, Am Sandhaus","Zepernick, Kirche"
1989175,1989,52,autobus,14.0,ost,15,,Achtermannstrasse,U-Bhf. Pankow
1989176,1989,53,autobus,38.0,ost,10,,Degnerstrasse,U-Bhf. Tierpark
1989177,1989,54,autobus,31.0,ost,10,,S-Bhf. Marzahn,Bhf. Lichtenberg
1989178,1989,55,autobus,33.0,ost,7,,Fontanestrasse,Piesporter Strasse
1989179,1989,56,autobus,42.0,ost,12,,Gehringstrasse,S-Bhf. Storkower Strasse
1989180,1989,57,autobus,31.0,ost,2,,Michelangelostrasse,Scharnhorststrasse
1989181,1989,59,autobus,15.0,ost,10,,Stadion der Weltjugend,Otto-Grotewohl-Strasse
1989182,1989,60,autobus,14.0,ost,20,,S-Bhf. Kaulsdorf,S-Bhf. Kaulsdorf
1989183,1989,61,autobus,31.0,ost,20,,"Schöneiche, Dorfaue",Hessenwinkel
1989184,1989,62,autobus,13.0,ost,7,,VEB Kombinat Auto Trans,Springbornstrasse
1989185,1989,65,autobus,26.0,ost,20,,Krüllsstrasse,Oberspree
1989186,1989,66,autobus,27.0,ost,20,,Krüllsstrasse,Springbornstrasse
1989187,1989,67,autobus,26.0,ost,20,,S-Bhf. Treptower Park,VEB Kombinat Auto Trans
1989188,1989,68,autobus,16.0,ost,10,,Kaulsdorfer Strasse,Müggelschlößchenweg
1989189,1989,78,autobus,32.0,ost,10,,Arkonaplatz,Schumannstrasse
1989190,1989,91,autobus,30.0,ost,20,,Lindenberger Strasse,S-Bhf. Kaulsdorf
1989191,1989,92,autobus,19.0,ost,10,,S-Bhf. Marzahn,S-Bhf. Biesdorf
1989192,1989,93,autobus,4.0,ost,0,,Lindenhof,U-Bhf. Lichtenberg
1989193,1989,94,autobus,13.0,ost,20,,U-Bhf. Tierpark,U-Bhf. Tierpark
1989194,1989,95,autobus,33.0,ost,20,,Greifswalder Strasse,S-Bhf. Marzahn
1989195,1989,96,autobus,29.0,ost,15,,S-Bhf. Nöldnerplatz,S-Bhf. Nöldnerplatz
1989196,1989,97,autobus,15.0,ost,0,,Rangierbahnhof,Rangierbahnhof
1989197,1989,98,autobus,7.0,ost,0,,Franz-Stenzer-Strasse,Arbeitsstättengebiet Marzahn
1989198,1989,99,autobus,39.0,ost,20,,Greifswalder Strasse,S-Bhf. Friedrichsfelde Ost
