Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
146,Borsigwerke,u-bahn,['6'],"52.5819,13.2907",Q525185,"C I,C II+ C I+ C I+ ['6']",Borsigwerke+ Borsigwerke+ Borsigwerke+ nan
147,Borussenstrasse Ecke Spanischeallee,bus,['A3'],"52.43380561821302, 13.193266568263192",,,
148,Boschpoler Strasse,bus,['37'],"52.5281225944603, 13.548869333486577",,,
149,Botanischer Garten,bus,['A1'],"52.458598799471524, 13.303436055459807",nan,"['A1']+ A68,A1+ A1,A68+ A1,A68+ ['A1', 'A68']+ ['68']","nan+ Botanischer Garten, Ecke Königin-Luise-Strasse+ Botanischer Garten, Ecke Königin-Luise-Strasse+ Botanischer Garten, Ecke Königin-Luise-Strasse+ nan+ nan"
150,Botanischer Garten,s-bahn,['KBS 154'],"52.44806,13.30722",Q800498,['KBS 104a']+ ['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 100e+ ['KBS 100e'],nan+ nan+ nan+ Berlin Botanischer Garten station+ Berlin Botanischer Garten station+ Berlin Botanischer Garten station+ nan
151,Breite Strasse,bus,"['18', '9']","52.5140675536693, 13.40574007426647",nan,"A31,A5+ A33,A68+ A5,A31+ A68,A33+ ['68', '32']+ ['9', '78']",Breite Strasse Ecke Charlottenstrasse +  Breite Strasse Ecke Albrechtstrasse+ Breite Strasse Ecke Charlottenstrasse+ Breite Strasse Ecke Albrechtstrasse+ nan+ nan
152,Breitenbachplatz,bus,"['A32', 'A1', 'A16']","52.467219717443385, 13.309473490660878",nan,"['A32 (Obus)']+ ['A1', 'A32 (Obus)', 'A16']+ A16,A1,A32+ A1,A32,A16+ A1,A16,A32+ ['A1', 'A32', 'A16']+ ['16']",nan+ nan+ Breitenbachplatz+ Breitenbachplatz+ Breitenbachplatz+ nan+ nan
153,Breitenbachplatz,u-bahn,['2'],"52.466388888889,13.308055555556",Q571339,"['A2']+ ['A II']+ ['A II']+ B II,A II+ A II,B II+ A II+ ['2']",nan+ nan+ nan+ Breitenbachplatz metro station+ Breitenbachplatz metro station+ Breitenbachplatz metro station+ nan
154,Breitenbachstrasse Ecke Eichborndamm,bus,"['A21', 'A15']","52.57783789535704, 13.314837431368987",nan,"['A15']+ A15+ ['A21', 'A15']",nan+ nan+ nan
155,Breitscheidplatz,bus,"['A19', 'A60', 'A69']","52.504438063129996, 13.33564615707506",nan,"['A19', 'A29']+ A66,A60,A69,A19,A29+ A19,A60,A29+ A19,A29,A60+ ['A29', 'A60', 'A19']+ ['60', '19', '69']",nan+ Breitscheidplatz+ Breitscheidplatz+ Breitscheidplatz+ nan+ nan
156,Bristolstrasse Ecke Barfusstrasse,bus,['A12'],"52.55830888506821, 13.35117447644734",nan,['A12'],nan
157,Britz-Süd,u-bahn,['7'],"52.437777777778,13.448055555556",Q571845,C I+ ['7'],nan+ nan
158,Britzer Allee Ecke Nobelstrasse,bus,['A77'],"52.460426955670656, 13.472101811407832",,,
159,Britzer Damm,bus,['A25'],"52.45270582469712, 13.438600568590575",nan,"['73', '25']",nan
160,Britzer Damm Ecke Blaschkoallee,bus,['A73'],"52.45261809454142, 13.438587485243156",,,
161,Britzer Strasse,bus,['65'],"52.45406686835081, 13.5193177875147",nan,"['93', '81']",nan
162,Brixplatz,bus,['A4'],"52.51907944117457, 13.25699370576959",nan,['A4']+ A4+ A4+ A4+ ['A4'],nan+ Brixplatz+ Brixplatz+ Brixplatz+ nan
163,Brunnenplatz,bus,['A99'],"52.54967231813887, 13.377205988834362",nan,A99+ ['A99']+ ['70'],nan+ nan+ nan
164,Brunnenstrasse,bus,['16'],"52.53262273090187, 13.39887551925609",nan,"['78']+ ['90', '61']",nan+ nan
165,Brunnenstrasse,strassenbahn,"['22', '46', '70']","52.5324542,13.3974236",Q65691740,"['199', '28', '128', '41', '24', '141']+ 46E,46,70+ 46,70+ 46,70+ ['46', '70']+ ['70', '22', '46']",nan+ Brunnenstraße/Invalidenstraße+ Brunnenstraße/Invalidenstraße+ Brunnenstraße/Invalidenstraße+ nan+ nan
166,Buch,bus,['42'],"52.641719509003636, 13.51591122856383",nan,['42'],nan
167,Buch,s-bahn,['KBS 141'],"52.6359,13.4917",Q4892359,['KBS 103']+ ['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 106+ ['KBS 106']+ ['141'],nan+ nan+ nan+ Berlin-Buch station+ Berlin-Buch station+ Berlin-Buch station+ nan+ nan
168,Buckower Ch.,s-bahn,['KBS 152'],"52.4103,13.3829",Q800499,['KBS 105a']+ ['KBS 105b']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c+ ['KBS 100c'],nan+ nan+ nan+ Buckower Chaussee station+ Buckower Chaussee station+ Buckower Chaussee station+ nan
169,Buckower Chaussee Ecke Mariendorfer Damm,bus,['A76'],"52.41454962275545, 13.401182443012997",nan,AS2s,nan
170,Buckower Damm Ecke Alt-Buckow,bus,['A52'],"52.42364382786418, 13.436660506458884",nan,['A52']+ ['A78'],nan+ nan
171,Buckower Damm Ecke Gutschmidtstrasse,bus,['A98'],"52.44038770138553, 13.434817312448835",,,
172,Bundesallee Ecke Badenschestrasse,bus,['A4'],"52.48612585868507, 13.33106199377037",,,
173,Bundesallee Ecke Berlinerstrasse,bus,['A74'],"52.48734072174735, 13.330962014417867",,,
174,Bundesallee Ecke Stadtautobahn,bus,['A65'],"52.47789622637913, 13.328530969697837",,,
175,Bundesplatz,bus,"['A16', 'A86']","52.478678991134835, 13.32860278411238",nan,"['A16']+ ['A2', 'A16']+ A25,A2,AS2,A16,A65+ AS2,A25,A65,A16,A2+ A2,AS2s,A25,A16,A81,A86,A65+ A85+ ['A2', 'A25', 'A86', 'A85', 'A81', 'A16', 'A65']+ ['16']",nan+ nan+ Bundesplatz+ Bundesplatz+ Bundesplatz+ nan+ nan+ nan
176,Bundesplatz,u-bahn,['9'],"52.478080555556,13.328519444444",Q3647008,,
177,Buolstrasse Ecke Rohrdamm,bus,['A23'],"52.54528354962269, 13.260395383815418",,,
178,Buschallee,strassenbahn,"['75', '73', '72', '74']","52.5537598,13.4691966",Q65546661,"['72', '74', '73']+ ['72', '75', '74', '73']",nan+ nan
179,Buschallee Ecke Klement-Gottwald-Allee,bus,['L/41'],"52.55387173520125, 13.467543412166556",nan,['A46'],nan
180,Buschallee Ecke Klement-Gottwald-Allee,strassenbahn,['70'],"52.5537598,13.4691966",Q65546661,['70']+ 70+ 70+ 70+ ['70'],nan+ Buschallee+ Buschallee+ Buschallee+ nan
181,Buschkrug Ecke Blaschkoallee,bus,['A73'],"52.452511507053316, 13.452217851171829",,,
182,"Bölschestrasse, Brauerei",strassenbahn,['84'],"52.44699265840037, 13.624251999339991",nan,"87+ 84,87+ ['84', '87']",nan+ nan+ nan
183,Bülowstr.,u-bahn,['2'],"52.497552777778,13.363419444444",Q374881,"['A I']+ ['A I']+ A I,A II+ A I+ ['2']",nan+ nan+ Bülowstraße metro station+ Bülowstraße metro station+ nan
184,Bürgerpark,bus,"['55', '50']","52.56929473750183, 13.400863229040334",nan,"['50', '33']",nan
185,Bürgerwäldchen,strassenbahn,['83'],"52.4893741,13.6064139",Q66364551+nan,83+ 83+ ['83']+ ['83'],nan+ nan+ nan+ nan
186,Bürknersfelde,bus,['37'],"52.538889807153126, 13.534159376784622",nan,"['O41', 'O37', 'A43']+ A43,O37+ A43+ ['A43', 'O37']+ ['54', '43']",nan+ nan+ nan+ nan+ nan
187,Calauer Strasse Ecke Finsterwalderstrasse,bus,['A22'],"52.60388795604442, 13.349316351734368",,,
188,Carl-Schurz-Strasse Ecke Am Juliusturm,bus,"['A99', 'A55', 'A13']","52.539564379064075, 13.205586144912843",nan,A13+ ['A55'],nan+ nan
189,Cauerstrasse Ecke Otto-Suhr-Allee,bus,"['A54', 'A55']","52.514698471098995, 13.315230316194386",nan,"['A55', 'A54', 'S1']",nan
190,Celsiusstrasse,bus,['A17'],"52.41657732544926, 13.315592335529402",,,
191,Charlottenburg,s-bahn,"['KBS 151', 'KBS 157', 'KBS 156']","52.504722222222,13.303333333333",Q111326217,"['KBS 101', 'KBS 100c']+ ['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g,KBS 100k+ ['KBS 100g', 'KBS 100k', 'KBS 100h']",nan+ nan+ nan+ S-Bahnhof Berlin Charlottenburg+ S-Bahnhof Berlin Charlottenburg+ S-Bahnhof Berlin Charlottenburg+ nan
192,Charlottenstrasse,bus,['9'],"52.51488332393998, 13.391126616035603",nan,"['66', '18']",nan
193,Charlottenstrasse Ecke Französische Straße,bus,['18'],"52.51487005089368, 13.391123259408321",nan,['A18'],nan
194,Chausseestrasse,strassenbahn,['70'],"52.53061984499073, 13.383042789757935",nan,"['99']+ ['27']+ ['1']+ 82+ ['82', '70']+ ['17']",nan+ nan+ nan+ nan+ nan+ nan
195,Chemische Fabrik,strassenbahn,['86'],"52.42696432509712, 13.573540465650169",nan,['86']+ 86+ 86+ 86+ ['86'],nan+ Chemische Fabrik+ Chemische Fabrik+ Chemische Fabrik+ nan
196,Chemnitzer Strasse Ecke Alt-Kaulsdorf,bus,['27'],"52.505156423214295, 13.58155740370254",nan,A27+ A27+ ['A27'],nan+ nan+ nan
197,Clayallee Ecke Königin-Luise-Strasse,bus,"['A68', 'A1']","52.46044681153186, 13.274898269312029",nan,"A68+ A1,A68+ ['A1', 'A68']",nan+ nan+ nan
198,Columbiadamm Ecke Friesenstrasse ; Platz der Luftbrücke,bus,['A24'] ; ['A24'],"52.48397477914026, 13.394375751216378 ; 52.48492348324912, 13.386363616800153",,,
199,Corinthstrasse,bus,['34'],"52.49877913072649, 13.465547512372405",nan,['34'],nan
200,Corrensplatz,bus,['A11'],"52.446014012041694, 13.284264679815902",nan,"['A11', 'A10']+ A11+ A11+ A11+ ['A11']+ ['10', '11']",nan+ Corrensplatz+ Corrensplatz+ Corrensplatz+ nan+ nan
201,Cyclopstrasse Ecke Oranienburgerstrasse,bus,['A15'],"52.597489239936344, 13.332560085579114",,,
202,Cyclopstrasse Ecke Waidmannsluster,bus,['A20'],"52.60703373817683, 13.319731045230984",,,
203,"Dahlem, Waldfriedhof",bus,['A11'],"52.45502544975238, 13.266001998265164",,,
204,Dahlem-Dorf,u-bahn,['2'],"52.456944444444,13.289444444444",Q668585,"['A2']+ ['A II']+ ['A II']+ B II,A II+ A II,B II+ A II+ ['2']",nan+ nan+ nan+ Dahlem-Dorf+ Dahlem-Dorf+ Dahlem-Dorf+ nan
205,Dahlemer Weg Ecke Seehofstrasse,bus,['A53'],"52.42635119855681, 13.276835963403045",nan,['A3E']+ ['A53'],nan+ nan
206,Daimlerstrasse Ecke Großbeerenstrasse,bus,['A11'],"52.42629029622166, 13.374388470163575",nan,['A11'],nan
207,Dambockstrasse Ecke Ruppinerchaussee,bus,['A14'],"52.61142668721659, 13.251651468312348",,,
208,Dardanellenweg Ecke rixdorferstrasse,bus,['A81'],"52.44494582020282, 13.400097300134679",,,
209,Dauerwaldweg Ecke Eichkampstrasse,bus,['A69'],"52.489449190084756, 13.260492099668136",,,
210,Daumstrasse Ecke Am Juliusturm,bus,['A13'],"52.539225008162575, 13.231904218584711",,,
211,Detmolder Strasse Ecke Blissestrasse,bus,['A1'],"52.47876002753526, 13.320303638716377",nan,['A1']+ A1+ ['A1'],nan+ nan+ nan
212,Deutsche Oper (Bismarckstr.),u-bahn,['1'],"52.511944444444,13.310555555556","Q869501","A III,A I, B I+ A I,A III+ ['1', '5']",",+ nan+ nan+ nan"
213,Deutsche Staatsoper,bus,['18'],"52.51738792599121, 13.39467182238642",nan,"['A57', 'A9']+ ['57']",nan+ nan
214,Deutschlandhalle,bus,['A69'],"52.49962817740136, 13.26898769147191",nan,['A69'],nan
215,Diepensee,bus,['D/38'],"52.300569220227956, 13.588920019126693",nan,AD+ ['AD/38']+ ['38'],nan+ nan+ nan
216,Dimitroffstr.,u-bahn,['A'],"52.541666666667,13.412222222222",Q571382,"['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']",nan+ nan+ Eberswalder Straße metro station+ Eberswalder Straße metro station+ Eberswalder Straße metro station+ nan
217,Dimitroffstrasse,bus,"['56', '30', '37']","52.52644944679887, 13.447574773361476",nan,"['O41']+ O41+ A9+ A9,A57+ ['30']",nan+ Dimitroffstrasse Ecke Landsberger Allee+ Dimitroffstrasse Ecke Landsberger Allee+ Dimitroffstrasse Ecke Landsberger Allee+ nan
218,Dimitroffstrasse,strassenbahn,"['17', '15', '19', '63', '69'] ; ['73', '75', '74'] ; ['71', '72']","52.5264628111709, 13.447690183847106 ; 52.53621888450811, 13.433030627172739 ; 52.53916590212034, 13.424282018437468",nan,"63,69E,69,64+ 71,72+ 74,74E+ 64,63+ 72,71+ 74E,74+ 69E,72,64,74E,63,71,69+ 69E,72,64,74E,63,71,69+ 69E,72,64,74E,63,71,69+ ['17', '15', '19', '63']+ ['73', '75', '74']+ ['71', '72']",Dimitroffstrasse Ecke Landsberger Allee +  Dimitroffstrasse Ecke Prenzlauer Strasse +  Dimitroffstrasse Ecke Greifswalder Strasse+ Dimitroffstrasse Ecke Landsberger Allee+ Dimitroffstrasse Ecke Prenzlauer Strasse+ Dimitroffstrasse Ecke Greifswalder Strasse+ Dimitroffstrasse Ecke Landsberger Allee+ Dimitroffstrasse Ecke Greifswalder Strasse+ Dimitroffstrasse Ecke Prenzlauer Strasse+ nan+ nan+ nan
220,Dingelstädter Strasse,bus,"['37', '43']","52.535876725188466, 13.521913733051441",,,
221,Dirschelweg Ecke Rixdorfer Strasse,bus,['A33'],"52.44490301532408, 13.40006211801405",,,
222,Dohlengrund,bus,['35'],"52.49817919031105, 13.56339788185001",nan,"['A8', 'A8E']+ ['35', '8']",nan+ nan
223,Dominikus-Krankenhaus,bus,['A15'],"52.626196524368744, 13.294495665499268",nan,['A15']+ A15+ A15+ A15+ ['A15'],nan+ Dominikus-Krankenhaus+ Dominikus-Krankenhaus+ Dominikus-Krankenhaus+ nan
224,Donnersmarckplatz,bus,"['A12', 'A15']","52.62982465046043, 13.28047497184123",nan,"['A15']+ A12,A15+ A15,A12+ A12,A15+ ['A12', 'A15']+ ['15', '12']",nan+ Donnersmarckplatz+ Donnersmarckplatz+ Donnersmarckplatz+ nan+ nan
225,Dovebrücke,bus,['A90'],"52.51867985481754, 13.319909429259681",nan,['90'],nan
226,Drakestrasse,bus,['A85'],"52.445733691746746, 13.293722374035292",nan,"A48+ A48+ A48+ ['53', '85', '48', '11']",Drakestrasse Ecke Unter den Eichen+ Drakestrasse Ecke Unter den Eichen+ Drakestrasse Ecke Unter den Eichen+ nan
227,Drakestrasse Ecke Unter den Eichen,bus,['A48'],"52.44573233334527, 13.293697221399606",nan,['A48']+ ['A48'],nan+ nan
228,Dudenstrasse Ecke Katzbachstrasse,bus,['A28'],"52.48507657537121, 13.376576066981372",nan,['A28'],nan
229,Düppel-Kleinmachnow,s-bahn,['KBS 155'],"52.421388888889,13.226666666667",Q44763529,['KBS 104a']+ KBS 104a+ KBS 104a+ KBS 100f+ ['KBS 100f'],nan+ Berlin-Düppel railway station+ Berlin-Düppel railway station+ Berlin-Düppel railway station+ nan
230,Düppel-Süd,bus,['A3'],"52.423091212760234, 13.233043898233506",nan,['3'],nan
231,E.-Weinert-Klubh.,strassenbahn,"['87', '82', '95']","52.45588706028427, 13.558251389479581",,,
232,Eberswalderstrasse Ecke Oderberger Strasse,strassenbahn,['4'],"52.54061076763243, 13.404559930731686",",+nan","4, 13+ 4+ ['4']",",+ nan+ nan+ nan"
233,Edelweißstrasse,bus,['55'],"52.58637603770021, 13.367525194816494",nan,"['A58']+ ['45', '55']",nan+ nan
234,Edisonstrasse,strassenbahn,"['85', '19', '95']","52.4619496,13.5139049",Q65951882,"95+ 85,95+ ['95', '85']+ ['19', '82']",nan+ nan+ nan+ nan
235,Efeuweg,bus,['A52'],"52.42961975739112, 13.47788675809725",nan,"A52+ A52+ A52+ ['41', '52']",Efeuweg Ecke Neuköllner Strasse+ Efeuweg Ecke Neuköllner Strasse+ Efeuweg Ecke Neuköllner Strasse+ nan
236,Eichbornstr.,s-bahn,['KBS 152'],"52.5776,13.3169",Q800500,['KBS 105']+ ['KBS 105']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c+ ['KBS 100c'],nan+ nan+ nan+ Eichborndamm station+ Eichborndamm station+ Eichborndamm station+ nan
237,Eichenauer Weg Ecke Waßmannsdorfer Chaussee,bus,['A93'],"52.41260921019956, 13.495104515339074",nan,['A93'],nan
238,Eichendamm,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],"52.45567448233044, 13.730971293129528",nan,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)+ ['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)']+ ['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],nan+ nan+ nan
239,Eichhorster Weg Ecke Wilhelmsruher Damm,bus,['A62'],"52.59622082204579, 13.347618500634315",,,
240,Eichhorster Weg,bus,['A64'],"52.60003603377976, 13.341194599899433",,,
241,Eichkamp,s-bahn,['KBS 157'],"52.4987,13.2702",Q800504,"['KBS 100c']+ ['KBS 101', 'KBS 103']+ ['KBS 101', 'KBS 103']+ KBS 103,KBS 101+ KBS 101+ KBS 100g+ ['KBS 100g']",nan+ nan+ nan+ Berlin Messe Süd railway station+ Berlin Messe Süd railway station+ Berlin Messe Süd railway station+ nan
242,Eichwalde,s-bahn,"['KBS 110', 'KBS 141']","52.3715,13.6152",Q19274479,"['KBS 103']+ KBS 103+ KBS 103+ KBS 103+ ['KBS 103', 'KBS 105']+ ['110', '141']",nan+ Eichwalde station+ Eichwalde station+ Eichwalde station+ nan+ nan
243,Eisenacher Strasse,u-bahn,['7'],"52.489444444444,13.350277777778",Q571170,,
244,Eisenacher Strasse Ecke Rixdorferstrasse,bus,['A77'],"52.446727963478615, 13.402005401942057",,,
245,Elsenstrasse Ecke Am Treptower Park,strassenbahn,['95'],"52.49175632207382, 13.457757874335021",nan,['87']+ ['95'],nan+ nan
246,Elsterplatz,bus,['A10'],"52.47977982878401, 13.285507613099716",nan,"['A10']+ ['A10', 'A50']+ A10,A50+ A10,A50+ A10,A50+ ['S3', 'A10']+ ['60', '10']",nan+ nan+ Elsterplatz+ Elsterplatz+ Elsterplatz+ nan+ nan
247,Elsässer Strasse,bus,['7'],"52.63337294510061, 13.345103420124245",nan,A7+ A7+ ['A7'],nan+ nan+ nan
248,Emdener Strasse Ecke Siemensstrasse,bus,['A99'],"52.53301515926537, 13.334711483014237",,,
249,Emmentaler Strasse Ecke Aroserallee,bus,['A12'],"52.56751501366963, 13.351181437925797",nan,['A12'],nan
250,Englerallee,bus,['A16'],"52.46177802552459, 13.304473295414123",nan,A16+ A16+ A16+ ['A16'],Englerallee+ Englerallee+ Englerallee+ nan
251,Erdener Strasse Ecke Königsallee,bus,['A19'],"52.49054639857109, 13.27635730932866",,,
252,Erkner,s-bahn,['KBS 105'],"52.4296,13.7513",Q14434071,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102+ KBS 102+ ['KBS 102']+ ['105'],nan+ nan+ Erkner railway station+ Erkner railway station+ Erkner railway station+ nan+ nan
253,Ernst-Reuter-Platz,bus,"['A90', 'A55', 'A23', 'A54', 'A62', 'A86']","52.511591823135106, 13.322571528312595",nan,"A2+ A90,A86+ ['A86', 'A55', 'S1', 'A90', 'A54']+ ['54E', '55']",nan+ nan+ nan+ nan
254,Ernst-Reuter-Platz,u-bahn,['1'],"52.511944444444,13.322222222222",Q658361,"['A I']+ ['A I']+ B I,A I+ A I,B I+ A I+ ['1']",nan+ nan+ Ernst-Reuter-Platz metro station+ Ernst-Reuter-Platz metro station+ Ernst-Reuter-Platz metro station+ nan
255,Ernststrasse Ecke Conradstrasse,bus,['A15'],"52.58313229442085, 13.300014110893347",nan,['A15'],nan
256,Fahlenbergstrasse Ecke Fürstenwalder Allee,bus,['22'],"52.431470149043314, 13.718708856639706",nan,A22+ A22+ A22+ ['A22'],Fahlenbergstrasse Ecke Fürstenwalder Allee+ Fahlenbergstrasse Ecke Fürstenwalder Allee+ Fahlenbergstrasse Ecke Fürstenwalder Allee+ nan
257,Falkenberger Chaussee Ecke Wartenbergerstrasse,bus,['39'],"52.56529727326355, 13.512555070093129",nan,['A39'],nan
258,Falkenberger Strasse,bus,['39'],"52.55648662489534, 13.486621227706236",nan,A46+ ['39'],Falkenberger Strasse Ecke Hansastrasse+ nan
259,Falkenberger Strasse,strassenbahn,['99'],"52.5548156,13.4676381",Q65956714,"['14', '74', '70']",nan
260,Falkenbergerstrasse,strassenbahn,['74'],"52.56531556376946, 13.512520230914824",,,
261,Falkenbergerstrasse Ecke Wartenberger Strasse,strassenbahn,['63'],"52.55036672097044, 13.509915032138812",nan,['63']+ 63+ 63+ 63+ ['63'],nan+ Falkenbergerstrasse Ecke Wartenberger Strasse+ Falkenbergerstrasse Ecke Wartenberger Strasse+ Falkenbergerstrasse Ecke Wartenberger Strasse+ nan
262,Falkenhöhe,bus,['23'],"52.400507029940435, 13.538229483128243",nan,['A36']+ ['A36']+ A23+ ['A23']+ ['23'],nan+ nan+ nan+ nan+ nan
263,Falkenplatz,bus,"['A20', 'A14E']","52.58490937545724, 13.227619925618022",nan,"A20+ A20+ A20+ ['A14E', 'A20']+ ['20']",Falkenplatz+ Falkenplatz+ Falkenplatz+ nan+ nan
264,Falkenseer Chaussee Ecke Zeppelinstrasse,bus,['A99'],"52.54755292088572, 13.18467823217582",,,
265,Falkenseer Chaussee Ecke Zeppelinstrasse,bus,['A5'],"52.54751396534941, 13.184653550751015",,,
266,Fasanenstrasse,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],"52.45303125634222, 13.744280675634114",nan,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)+ ['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)']+ ['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],nan+ nan+ nan
267,Fehrbelliner Platz,bus,"['A1', 'A4', 'A89', 'A50', 'A21', 'A86', 'A74']","52.49040638965375, 13.314204217177087",nan,"['A50']+ A50+ A74,A50+ A86,A74+ ['S3', 'A86', 'A74']+ ['89', '21']",nan+ Fehrbelliner Platz+ Fehrbelliner Platz+ Fehrbelliner Platz+ nan+ nan
268,Fehrbelliner Platz,u-bahn,"['7', '2']","52.490277777778,13.314444444444",Q663245,"['A2']+ ['A II']+ ['A II']+ B II,A II+ A II,B II+ A II+ ['2']",nan+ nan+ nan+ U-Fehrbelliner Platz+ U-Fehrbelliner Platz+ U-Fehrbelliner Platz+ nan
269,Feldtmannstrasse,bus,['L/41'],"52.56401588379611, 13.46980857664685",nan,A46+ A46+ A46+ ['A46'],Feldtmannstrasse Ecke Berliner Allee+ Feldtmannstrasse Ecke Berliner Allee+ Feldtmannstrasse Ecke Berliner Allee+ nan
270,Fennstrasse Ecke Tegelerstrasse,bus,['A16'],"52.53791936700658, 13.36161815063844",,,
271,Feuerbachstr.,s-bahn,['KBS 154'],"52.463611111111,13.332777777778",Q800501,['KBS 104a']+ ['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 100e+ ['KBS 100e'],nan+ nan+ nan+ Berlin Feuerbachstraße station+ Berlin Feuerbachstraße station+ Berlin Feuerbachstraße station+ nan
272,"Fichtenau, Post",bus,['22'],"52.46613931662864, 13.69970161365516",nan,['A22'],nan
273,Flughafen,bus,['A19'],"52.470965141866394, 13.385641462324475",nan,"['1']+ A24,A19+ A19,A24+ A24,A19+ ['A24', 'A19']",nan+ Flughafen+ Flughafen+ Flughafen+ nan
274,Flughafen,u-bahn,['6'],"52.485556, 13.385833",Q557582,['C II']+ ['C II']+ C II+ C II+ C II,nan+ nan+ Platz der Luftbrücke+ Platz der Luftbrücke+ Platz der Luftbrücke
275,Flughafen Tempelhof,bus,['A96'],"52.48504444099743, 13.386014416287884",nan,"A65+ A77,A76",Flughafen Tempelhof+ Flughafen Tempelhof
276,Fontanestrasse,bus,['58'],"52.58985938767378, 13.361193570257216",nan,A58+ ['A58']+ ['55'],nan+ nan+ nan
277,Forckenbeckstrasse Ecke Hohenzollerndamm,bus,['A50'],"52.48218860671024, 13.290044155520265",,,
278,Frankfurter Allee,s-bahn,"['KBS 141', 'KBS 142', 'KBS 140', 'KBS 143']","52.514166666667,13.474722222222",Q111250033,"['KBS 100']+ KBS 106a,KBS 104,KBS 106+ ['KBS 104', 'KBS 105', 'KBS 106a', 'KBS 106']+ ['140', '141', '142']",nan+ nan+ nan+ nan
279,Frankfurter Allee,strassenbahn,['3'],"52.5138037,13.4773772",Q65948557,['3'],nan
280,Frankfurter Allee,u-bahn,['E'],"52.513638888889,13.475694444444",Q3752007,['E']+ ['E']+ ['E'],nan+ nan+ nan
281,Frankfurter Tor,strassenbahn,"['4', '13']","52.511228472896995, 13.500207327717217",Q65706246+nan,"['14']+ 4,13+ ['13', '4']+ ['4', '21', '13']",nan+ nan+ nan+ nan
282,Frankfurter Tor,u-bahn,['E'],"52.515833333333,13.454166666667",Q568627,E+ E+ ['E']+ ['E'],nan+ nan+ nan+ nan
283,Fredersdorf (b Bln),s-bahn,['KBS 100'],"52.5265,13.7625",Q15197387,['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101+ ['KBS 101']+ ['100'],nan+ nan+ Fredersdorf station+ Fredersdorf station+ Fredersdorf station+ nan+ nan
284,Freie Scholle,bus,['A20'],"52.599851537868666, 13.301736158422598",nan,['A20']+ A20+ A20+ A20+ ['A20']+ ['20'],nan+ Freie Scholle+ Freie Scholle+ Freie Scholle+ nan+ nan
285,Freiheitsweg,bus,['A20'],"52.589234484667436, 13.241140559071075",nan,['A20'],nan
286,Friedenau,s-bahn,['KBS 154'],"52.47,13.341",Q800471,['KBS 104a']+ ['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 100e+ ['KBS 100e'],nan+ nan+ nan+ Berlin-Friedenau station+ Berlin-Friedenau station+ Berlin-Friedenau station+ nan
287,Friedenauer Brücke,bus,['A84'],"52.467136873118974, 13.33767977795157",nan,['84']+ ['25'],nan+ nan
288,Friedenstrasse Ecke Königstrasse,bus,['A6'],"52.4172354421472, 13.13897409626584",,,
289,Friedhof,bus,['A34'],"52.553074667453075, 13.179964537863054",,,
290,Friedrich-Junge-Strasse,bus,['34'],"52.49382897072681, 13.471572865851856",nan,['A82P']+ A82P+ A82P+ 82P+ ['82P'],nan+ Friedrich-Junge-Strasse Ecke Alt-Stralau+ Friedrich-Junge-Strasse Ecke Alt-Stralau+ Friedrich-Junge-Strasse Ecke Alt-Stralau+ nan
291,Friedrich-Wilhelm-Platz,bus,"['A17', 'A86']","52.47128806242274, 13.328362126543809",nan,"['A17']+ A2+ A2+ A85,A2,A17+ ['A85', 'A2', 'A81', 'A17']",nan+ Friedrich-Wilhelm-Platz+ Friedrich-Wilhelm-Platz+ Friedrich-Wilhelm-Platz+ nan
