Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
381,Holzhauserstrasse Ecke Hauptstrasse,bus,['A15'],"52.59187505131603, 13.32649798094393",,,
382,Hoppegarten (Mark),s-bahn,['KBS 101'],"52.5183,13.6734",Q15197357,['KBS 101']+ KBS 101+ KBS 101+ KBS 101,Hoppegarten (Mark) station+ Hoppegarten (Mark) station+ Hoppegarten (Mark) station
383,Hoppendorferstrasse,bus,['A27'],"52.47358413924526, 13.570576207066885",,,
384,Hubertusallee Ecke Kurfürstendamm,strassenbahn,['76E'],"52.49479029919628, 13.285472242844364",,,
385,Humboldthain,s-bahn,"['KBS 105', 'KBS 104', 'KBS 106']","52.5451,13.3796",Q481276,"['KBS 106', 'KBS 105', 'KBS 104']+ KBS 106,KBS 105,KBS 104+ KBS 104,KBS 105,KBS 106+ KBS 100d,KBS 100c,KBS 100e",Berlin Humboldthain station+ Berlin Humboldthain station+ Berlin Humboldthain station
386,Hundekehle über Königsallee,strassenbahn,"['76', '76E']","52.47684407264248, 13.280947578521625",,,
387,Hundekehlenstrasse Ecke Teplitzerstrasse,strassenbahn,['76E'],"52.476842373808935, 13.28090286743645",,,
388,Händelplatz,strassenbahn,"['73', '74', '77', '78']","52.450279094879285, 13.315466784727654",,"['77', '78']+ 73,77,78,74",
389,"Hönow, Dorfstrasse (Schule)",bus,['A44'],"52.542331113389245, 13.639476556749988",,,
390,Industriebahn,strassenbahn,['55'],"52.53912985497051, 13.231728416717603",,,
391,Innsbrucker Platz,bus,['A16'],"52.478545508234895, 13.34405868604117",,"['A48', 'A16', 'A4']+ A65,A4,A48,A16+ A75,A65,A4,A16,A48+ A16,A75,A84,A48,A4,A65,A83",Innsbrucker Platz+ Innsbrucker Platz+ Innsbrucker Platz
392,Innsbrucker Platz,s-bahn,"['KBS 100a', 'KBS 100']","52.4786,13.3439",Q111263876,"['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",S-Bahnhof Innsbrucker Platz+ S-Bahnhof Innsbrucker Platz+ S-Bahnhof Innsbrucker Platz
393,Innsbrucker Platz,strassenbahn,['88'],"52.47804266204959, 13.343446877940893",,"['74', '73', '88']+ ['66']+ 74,66,73,88+ 66,73,74",Innsbrucker Platz+ Innsbrucker Platz
394,Innsbrucker Platz,u-bahn,['B I'],"52.4786,13.3439",Q10275871,B I,
395,Invalidenstrasse Ecke Chausseestrasse,strassenbahn,"['1', '70']","52.5304158,13.3827302",Q65552697,"['1', '46', '11', '70']+ 70,69+ 1+ 1",U Naturkundemuseum+ U Naturkundemuseum+ U Naturkundemuseum
396,Frankfurter Tor,strassenbahn,['14'],"52.511228472896995, 13.500207327717217",,,
397,Jannowitzbrücke,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.514822222222,13.41795","Q27955427","['KBS 102', 'KBS 101'], ['KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104",S-Jannowitzbrücke station+ S-Jannowitzbrücke station+ S-Jannowitzbrücke station
398,Jannowitzbrücke,u-bahn,['D'],"52.515656,13.418185",Q27955418,['D']+ D,Jannowitzbrücke metro station
399,Jerusalemer Kirche,strassenbahn,['88'],"52.503613870382836, 13.395579408898824",,,
1999,Waltersdorfer Chaussee Ecke Neuköllnerstrasse,strassenbahn,['47'],"52.415179182196056, 13.497877290826006",,,
400,Johannisthaler Chaussee Ecke Rudowerstrasse,strassenbahn,['47'],"52.43434486015572, 13.469069460026562",,['47'],
401,Jungfernheide,s-bahn,"['KBS 100b', 'KBS 100']","52.53035,13.299433333333",Q110977325,"['KBS 100', 'KBS 103a', 'KBS 100d']+ KBS 100c,KBS 103a,KBS 100d,KBS 100+ KBS 103a,KBS 100c,KBS 100+ KBS 100a,KBS 100,KBS 100b",S-Bahnhof Jungfernheide+ S-Bahnhof Jungfernheide+ S-Bahnhof Jungfernheide
402,"Jüdenstrasse, Rathaus",strassenbahn,['71'],"52.5174980529402, 13.410080536415096",,,
403,Kaiser-Wilhelm-Platz,bus,['A4'],"52.486329247981715, 13.35655627172785",,"['A48', 'A4']+ A4,A48+ A4,A48,A75+ A75,A84,A48,A4,A83",Kaiser-Wilhelm-Platz+ Kaiser-Wilhelm-Platz+ Kaiser-Wilhelm-Platz
404,Kaiser-Wilhelm-Platz,strassenbahn,['25'],"52.486331659025346, 13.356584679052645",,"['25']+ 74,73,88+ 2,73,74",Kaiser-Wilhelm-Platz+ Kaiser-Wilhelm-Platz
405,Kaiser-Wilhelm-Strasse Ecke Leonorenstrasse,strassenbahn,['96'],"52.43627939315591, 13.345747548784917",,,
406,Kaiserdamm (Messedamm),u-bahn,['A I'],"52.51,13.2822",Q656409,"['A I']+ B I,A I+ A I,B I+ A I",Kaiserdamm+ Kaiserdamm+ Kaiserdamm
407,Kaisereiche,bus,['A17'],"52.46896806014468, 13.332614886077709",,"['A48', 'A25', 'A17']+ A25,A48+ A25,A48,A75+ A84,A75,A25,A48",Kaisereiche+ Kaisereiche+ Kaisereiche
408,Kaisereiche,strassenbahn,"['73', '74']","52.468942127334586, 13.332672961457298",,"['73']+ 74,73,88+ 73,74",Kaisereiche+ Kaisereiche
409,Kaisereiche Ecke Rheinstrasse,strassenbahn,['88'],"52.468990950159686, 13.332592813586178",,['88'],
410,Kaiserhof/Thälmannplatz,bus,['A19'],"52.511476541795766, 13.383449064702166",,,
411,Kaiserin-Augusta-Strasse Ecke Tempelhofer Damm,strassenbahn,"['98', '99']","52.4593503797768, 13.384445689001321",,,
412,Kaiserstrasse Ecke Mariendorfer Damm,strassenbahn,['98'],"52.445566825821196, 13.385790476851696",,,
413,Kaiserstrasse Ecke Mariendorfer Damm,strassenbahn,['99'],"52.44558131674977, 13.385778626724283",,,
414,Kaiserstrasse/Ringstrasse,bus,['A33 (Obus)'],"52.44449600134536, 13.372233806361567",,['A33 (Obus)']+ A33+ A33+ A33,Kaiserstrasse/Ringstrasse+ Kaiserstrasse/Ringstrasse+ Kaiserstrasse/Ringstrasse
415,Kanststrasse Ecke Wilmersdorferstrasse,strassenbahn,['3'],"52.50670228380385, 13.30665957103438",,,
416,Kantstrasse Ecke Leibnizstrasse,bus,['A1 (Obus)'],"52.50628064467018, 13.31390438888902",,,
417,Kantstrasse Ecke Wilmersdorferstrasse,strassenbahn,['44'],"52.50671197701565, 13.306654872825778",,['44'],
418,Karl-Marx-Straße,u-bahn,['C I'],"52.476111111111,13.439166666667",Q519494,,
419,Karl-Marx-Strasse Station,strassenbahn,['47'],"52.47610260014145, 13.439445058091593",,['47'],
420,Karlplatz,bus,['A19'],"52.52276032370814, 13.379610414420531",,,
421,Karlshorst,s-bahn,['KBS 102'],"52.4808,13.5258",Q111327045,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,S-Bahnhof Berlin Karlshorst+ S-Bahnhof Berlin Karlshorst+ S-Bahnhof Berlin Karlshorst
422,Karlshorsterstrasse Ecke Nöldnerstrasse,strassenbahn,['14'],"52.501978174325544, 13.475417564174178",,,
423,Karolinenhof,strassenbahn,['86'],"52.39175444565829, 13.634722231341504",,,
424,Karow,s-bahn,['KBS 106'],"52.615,13.4692",Q111324168,['KBS 106']+ KBS 106+ KBS 106+ KBS 106,S-Bahnhof Berlin Karow+ S-Bahnhof Berlin Karow+ S-Bahnhof Berlin Karow
426,Kattunfabrik,strassenbahn,['86'],"52.43098711945125, 13.571597874169747",,,
427,Kaulsdorf,s-bahn,['KBS 101'],"52.5121,13.5904",Q800478,['KBS 101']+ KBS 101+ KBS 101+ KBS 101,Berlin-Kaulsdorf railway station+ Berlin-Kaulsdorf railway station+ Berlin-Kaulsdorf railway station
428,"Kaulsdorf, Sadowastrasse",bus,['A8'],"52.482681268003134, 13.5848729863348",,,
429,Kirschenallee Ecke Spandauer Damm,strassenbahn,['54'],"52.52040043420362, 13.267220673035139",,,
430,Kissingenstrasse Ecke Berlinerstrasse,strassenbahn,['46'],"52.566234837631775, 13.41244064944493",,,
431,Kladow,Fähre,['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)'],"52.45151498638808, 13.147961938847912",,['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)']+ Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)+ Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt),
432,Kladow/Hottengrund,bus,['A6'],"52.44607881627563, 13.126322457381864",,,
433,Kleine Frankfurterstrasse,strassenbahn,['64'],"52.52316104022035, 13.427849786497696",,"['63', '64']",
434,Klosterstr.,u-bahn,['A I'],"52.516111111111,13.412222222222",Q657893,"['A I']+ A I,A II+ A+ A",Klosterstraße station+ Klosterstraße station+ Klosterstraße station
435,Knie,strassenbahn,"['2', '55', '25']","52.51266887977092, 13.321859924761794",,['55'],
436,Kochstraße,u-bahn,['C I'],"52.505897222222,13.390611111111",Q201849,,
437,Kopenhagenerstrasse Ecke Flottenstrasse,bus,['A14'],"52.57701819854325, 13.360950784022853",,,
438,Kopernikusstrasse Ecke Warschauerstrasse,strassenbahn,['4'],"52.5105842,13.4526258",Q65950088,,
439,Kottbusser Tor station,u-bahn,['B I'],"52.499166666667,13.418055555556",Q819768,,
440,Kottbusser Tor,u-bahn,"['B II', 'D']","52.499166666667,13.418055555556",Q819768,"['D', 'B I', 'A II']+ B II,D,B I+ A II,D,B II,B I+ A I,A II,D",Kottbusser Tor station+ Kottbusser Tor station+ Kottbusser Tor station
441,Kraftwerk Klingenberg,strassenbahn,['13'],"52.4881374,13.4958685","Q66079524","['13', '82']+ 13, 82+ 13,82","+ ,"
442,Krankenhaus Neukölln,strassenbahn,['47'],"52.43977054074335, 13.459359057866306",,['47']+ 47,
443,Krankenhaus Tegel-Süd,bus,['A13'],"52.57573397877684, 13.278749331662",,['A13']+ A13+ A13+ A13,Krankenhaus Tegel-Süd+ Krankenhaus Tegel-Süd+ Krankenhaus Tegel-Süd
444,Kriminalgericht,bus,['A16'],"52.52664,13.35458",,,
445,Krumme Lanke,u-bahn,['A II'],"52.443333333333,13.241388888889",Q663945,"['A II']+ B II,A II+ A II,B II+ A II",Krumme Lanke metro station+ Krumme Lanke metro station+ Krumme Lanke metro station
446,Kupfergraben,strassenbahn,['70'],"52.5194208,13.3953839",Q65055027,,
447,Kurfürstendamm Ecke Joachimstalerstrasse,strassenbahn,['6'],"52.50377848394607, 13.331313369546583",,,
448,Kurfürstendamm Ecke Joachimsthalerstrasse,strassenbahn,"['76E', '77']","52.50378728452454, 13.33133055542774",,,
449,Kurfürstendamm Ecke Konstanzer Strasse,bus,['A1 (Obus)'],"52.500599097108285, 13.31304940813286",,,
450,Kurfürstendamm Ecke Uhlandstrasse,strassenbahn,"['76E', '51']","52.50253310099331, 13.3252616295602",,,
451,Kurfürstendamm Ecke Wilmersdorferstrasse,strassenbahn,"['60', '44', '76E']","52.499999022801454, 13.307019457045545",,"['44', '60']",
452,Kurfürstendamm v. Marmorhaus,strassenbahn,['55'],"52.50442108387008, 13.334082651570826",,,
453,Kurfürstenstrasse,u-bahn,"['B I', 'B II']","52.5,13.361944",Q690203,['A II']+ A II,
454,Kurfürstenstrasse Ecke Potsdamerstrasse,strassenbahn,['74'],"52.49971786423529, 13.362797547869157",,,
455,Köllnische Heide,s-bahn,['KBS 100a'],"52.4694,13.4675",Q800505,['KBS 100a']+ KBS 100a+ KBS 100a+ KBS 100k,Köllnische Heide station+ Köllnische Heide station+ Köllnische Heide station
456,Köllnischer Platz,strassenbahn,"['84', '86']","52.4447189,13.5686225",Q66363379,"['84', '86']+ 86,84+ 84,86",Köllnischer Platz+ Köllnischer Platz
457,Königin-Elisabeth-Strasse Ecke Kaiserdamm,strassenbahn,['60'],"52.510016445572965, 13.281838957682126",,['60'],
458,Königin-Elisabethstrasse Ecke Spandauer Damm,strassenbahn,['54'],"52.518364340270864, 13.280219717093097",,,
459,Königs Wusterhausen,s-bahn,['KBS 103'],"52.2966,13.6311",Q178002,['KBS 103']+ KBS 103+ KBS 103+ KBS 103,Königs Wusterhausen station+ Königs Wusterhausen station+ Königs Wusterhausen station
460,Königsplatz,strassenbahn,['87'],"52.46245560009658, 13.514060839630366",,,
461,Königstor,bus,"['A9', 'A40']","52.52520269485428, 13.419834994127731",,"['A9', 'O40', 'O30']+ O40,A9,O30,A57+ O40,A57,A9+ A57,A9,O40,O30",Königstor+ Königstor+ Königstor
462,Königstor,strassenbahn,"['73', '74']","52.52821600265539, 13.423869016265495",,"['74']+ 74,74E+ 74E,74+ 74E,74",Königstor+ Königstor+ Königstor
463,Köpenick,s-bahn,['KBS 102'],"52.4586,13.5808",Q800479,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,Berlin-Köpenick station+ Berlin-Köpenick station+ Berlin-Köpenick station
464,"Köpenick, Krankenhaus",strassenbahn,['95'],"52.4388396,13.5920763",Q66091900,['95']+ 95,Krankenhaus Köpenick/Südseite
465,"Köpenick, Lindenstrasse Ecke Bahnhofstrasse",strassenbahn,['84'],"52.4505094,13.572684",Q66095701,['95'],
466,Köpenicker Krankenhaus,bus,['A27'],"52.43862447510106, 13.592312623180907",,,
467,Köpenicker Landstrasse Ecke Schnellerstrasse,strassenbahn,['95'],"52.466453825765775, 13.495253098944643",,,
468,Landsberger Allee & Weißenseer Weg,strassenbahn,['3'],"52.532258,13.476705",Q65942700,,
469,Langhansstrasse Ecke Prenzlauerallee,bus,['A45'],"52.55462108331553, 13.429674653498148",,,
470,Lankwitz,s-bahn,['KBS 106'],"52.4386,13.3417",Q800481,['KBS 106']+ KBS 106+ KBS 106+ KBS 100d,Lankwitz station+ Lankwitz station+ Lankwitz station
471,"Lankwitz, Kirche",bus,"['A32 (Obus)', 'A2']","52.43629186979271, 13.345745387354132",,"['A32 (Obus)', 'A2']+ A2,A32+ A32,A2+ A81,A2,A83,A32","+ Lankwitz, Kirche+ Lankwitz, Kirche+ Lankwitz, Kirche"
472,"Lankwitz, Trippsteinstrasse",bus,"['A2', 'A11']","52.418980941735455, 13.34615060419153",,['A2'],
473,Lehnitz,s-bahn,['KBS 104'],"52.7411,13.2635",Q4258498,['KBS 104']+ KBS 104+ KBS 104+ KBS 104,Lehnitz station+ Lehnitz station+ Lehnitz station
474,Lehrter Bhf.,strassenbahn,['21'],"52.52343504003177, 13.37053213445337",,,
475,Lehrter Stadtbahnhof,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.5253,13.3694",Q821299,"['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g",Berlin Lehrter Stadtbahnhof+ Berlin Lehrter Stadtbahnhof+ Berlin Lehrter Stadtbahnhof
476,Leinestr.,u-bahn,['D'],"52.472777777778,13.428333333333",Q668563,['D']+ D+ D+ D,Leinestraße+ Leinestraße+ Leinestraße
477,Leninallee,s-bahn,['KBS 100'],"52.5295,13.4548",Q800507,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']+ KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 103a,KBS 106+ KBS 106a,KBS 104,KBS 106",Berlin Landsberger Allee station+ Berlin Landsberger Allee station+ Berlin Landsberger Allee station
478,Leninallee Ecke Bersarinstrasse,strassenbahn,['4'],"52.52637416456414, 13.447600391274861",,,
479,Leninallee Ecke Dimitroffstrasse,strassenbahn,"['64', '13']","52.526376866541014, 13.447609553656962",,"['69', '64']",
480,Leninallee Ecke Friedenstrasse,strassenbahn,['65'],"52.52324881347455, 13.433629740688596",,,
481,Lenineallee Ecke Friedenstrasse,strassenbahn,['69'],"52.52326154739518, 13.43374651889881",,,
482,Leninplatz,strassenbahn,['64'],"52.5232658,13.4326457",Q65553105,"['1', '63', '69', '64']+ 1,63,69,64+ 64,63,1+ 1,63,69,64",Platz der Vereinten Nationen+ Platz der Vereinten Nationen+ Platz der Vereinten Nationen
483,Leopoldplatz,u-bahn,['C I'],"52.5465,13.3591",Q1960809,"['C I']+ C I,C II+ C I+ G,C I",Leopoldplatz metro station+ Leopoldplatz metro station+ Leopoldplatz metro station
484,"Lichtefelde, Finckensteinallee",strassenbahn,['74'],"52.43248605965966, 13.29928826605782",,['74'],
485,Lichtenberg,s-bahn,['KBS 101'],"52.5106,13.4964",Q634247,['KBS 101']+ KBS 101+ KBS 101+ KBS 101,Berlin-Lichtenberg station+ Berlin-Lichtenberg station+ Berlin-Lichtenberg station
487,Lichtenrade,s-bahn,['KBS 105b'],"52.3876,13.3963",Q6543354,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,Lichtenrade station+ Lichtenrade station+ Lichtenrade station
488,Lichterfelde Ost,s-bahn,['KBS 106'],"52.43,13.3289",Q111311299,['KBS 106']+ KBS 106+ KBS 106+ KBS 100d,S-Bahnhof Berlin Lichterfelde-Ost+ S-Bahnhof Berlin Lichterfelde-Ost+ S-Bahnhof Berlin Lichterfelde-Ost
489,Lichterfelde Süd,s-bahn,['KBS 106'],"52.41,13.3086",Q800482,['KBS 106']+ KBS 106+ KBS 106+ KBS 100d,Lichterfelde Süd station+ Lichterfelde Süd station+ Lichterfelde Süd station
490,Lichterfelde West,s-bahn,['KBS 104'],"52.4433,13.2947",Q111327103,['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,S-Bahnhof Berlin Lichterfelde West+ S-Bahnhof Berlin Lichterfelde West+ S-Bahnhof Berlin Lichterfelde West
491,"Lichterfelde, Goerzallee",strassenbahn,['77'],"52.421933927255864, 13.298529678385423",,['77'],
492,"Lichterfelde, Osteweg",bus,['A3E'],"52.42100405812812, 13.281128356360531",,['A3E'],
494,"Lichterfelde-Süd, Lindenstrasse",strassenbahn,['78'],"52.416231176168026, 13.311835520804088",,,
495,"Lindenhof, Eythstrasse",strassenbahn,['60'],"52.45989495654381, 13.362167423686113",,,
496,Lindenstrasse Ecke Bahnhofstrasse,strassenbahn,"['83', '87', '95', '86']","52.4505094,13.572684",Q66095701,"['84', '82', '83', '86']+ 83,86,84+ 83,86,84",Bahnhofstraße/Lindenstraße+ 
497,Londonerstrasse (Rehberge),strassenbahn,"['29', '68', '25', '28']","52.558669085041714, 13.337450080137183",,,
498,Luxemburgplatz,u-bahn,['A I'],"52.528333333333,13.410277777778",Q658790,"['A I']+ A I,A II+ A+ A",Rosa-Luxemburg-Platz station+ Rosa-Luxemburg-Platz station+ Rosa-Luxemburg-Platz station
499,"Lübars, Dorfplatz",bus,['A35'],"52.62095733281459, 13.358934481999336",,,
500,Lückstrasse Ecke Wilhelmstrasse,strassenbahn,['14'],"52.5010142269264, 13.492976020135805",,,
501,Lütsowstrasse Ecke Potsdamerstrasse,strassenbahn,['76'],"52.50308541827073, 13.365695256042763",,,
502,Lützowplatz,bus,['A16'],"52.505029017314186, 13.351822867208506",,"['A24', 'A16']+ A24,A69,A16+ A69,A16,A24+ A24,A69,A16",Lützowplatz+ Lützowplatz+ Lützowplatz
503,Lützowplatz,strassenbahn,['76'],"52.50502808232708, 13.351650050588393",,,
504,Lützowstrasse Ecke Potsdamerstrasse,strassenbahn,"['73', '74']","52.50306391835131, 13.365696458886143",,,
505,Machnower Schleuse,strassenbahn,['96'],"52.39513316459733, 13.20831380290797",,['96']+ 96,Machnower Schleuse
506,"Machnowerstrasse Ecke Andreezeile, Zehlendorf",bus,['A10'],"52.41946247495041, 13.249097459203753",,,
507,Magdalenenstraße,u-bahn,['E'],"52.5125,13.486388888889",Q473901,,
508,Magistratsweg Ecke Brunsbütteler Damm,bus,['A31'],"52.53308685678349, 13.157955808881047",,['A31']+ A80,
509,Mahlow,s-bahn,['KBS 105b'],"52.3602,13.4085",Q2641431,['KBS 105']+ KBS 105+ KBS 105,Mahlow station+ Mahlow station
510,Mahlsdorf,s-bahn,['KBS 101'],"52.5121,13.6106",Q800484,['KBS 101']+ KBS 101+ KBS 101+ KBS 101,Mahlsdorf railway station+ Mahlsdorf railway station+ Mahlsdorf railway station
511,"Mahlsdorf, Rathaus",strassenbahn,['83'],"52.498626895634104, 13.613283417943636",,,
512,"Mahlsdorf-Süd, Hubertus",strassenbahn,"['83', '86']","52.4741663,13.5991443",Q66368466,"['83', '86']+ 82,86+ 86,82+ 86,82",Mahlsdorf-Süd+ Mahlsdorf-Süd+ Mahlsdorf-Süd
514,Mansteinstrasse (Bhf. Großgörschenstrasse),strassenbahn,['2'],"52.4915896930193, 13.366298765729494",,,
515,Marchandstrasse/Lankwitzer Ring,bus,['A32 (Obus)'],"52.42302374778929, 13.357490310151075",,['A32 (Obus)'],
516,Marchlewskistraße,u-bahn,['E'],"52.516794444444,13.444991666667",Q551768,,
517,Mariendorf,s-bahn,['KBS 105b'],"52.4478,13.3609",Q800497,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,Attilastraße station+ Attilastraße station+ Attilastraße station
518,"Mariendorf, Kaiserstrasse Ecke Mariendorfer Damm",bus,['A33 (Obus)'],"52.44556685028663, 13.38579424415166",,['A33 (Obus)'],
519,Mariendorfer Damm Ecke Alt-Mariendorf,strassenbahn,"['98', '15']","52.4401803123353, 13.38732780334823",,"['15', '98']+ 98",Mariendorfer Damm Ecke Alt-Mariendorf
520,Marienfelde,s-bahn,['KBS 105b'],"52.4242,13.3747",Q800485,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,Marienfelde station+ Marienfelde station+ Marienfelde station
521,"Marienfelde, Daimlerstrasse",strassenbahn,['15'],"52.42316362957271, 13.382479925790316",,,
522,Marienfelder Allee Ecke Lankwitzstrasse,bus,['A32 (Obus)'],"52.4137412612811, 13.362086756533897",,['A32 (Obus)'],
523,Marienfelder Chaussee Ecke Lichtenrader Damm,strassenbahn,['99'],"52.41457998639694, 13.401186094515209",,,
524,Markgrafendamm,strassenbahn,['82'],"52.49918957829234, 13.465807953098425",,['82'],
525,Martin-Luther-Strasse Ecke Grunewaldstrasse,strassenbahn,['3'],"52.48915915461048, 13.345003147317032",,,
526,Martin-Luther-Strasse Ecke Hauptstrasse,bus,['A4'],"52.47919734896908, 13.344958631803124",,A84,
527,Marx-Engels-Platz,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.5226,13.4022",Q689312,"['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 102,KBS 101,KBS 103,KBS 103a",Berlin Hackescher Markt station+ Berlin Hackescher Markt station+ Berlin Hackescher Markt station
528,"Marzahn, Bürknersfelde",bus,['A41'],"52.53899732215637, 13.53460083201667",,,
529,Marzahner Chaussee Ecke Schloßstrasse,strassenbahn,['69'],"52.509648597158, 13.521140784215817",,,
530,Mehringdamm,strassenbahn,['95'],"52.49298792323627, 13.387950331490586",,"['3', '2']+ 2,3",Mehringdamm
531,Mehringdamm,u-bahn,"['C II', 'C I']","52.493888888889,13.388333333333",Q657905,"['C I', 'C II']+ C I,C II+ C II,C I+ C I,C II",Mehringdamm+ Mehringdamm+ Mehringdamm
532,Mehringdamm Ecke Blücherstrasse,strassenbahn,['95'],"52.49599415173455, 13.389491258768363",,,
533,Mehringdamm Ecke Gneisenaustrasse,strassenbahn,['3'],"52.49286753921155, 13.387683081618766",,,
534,Mehringplatz/Hallesches Tor,strassenbahn,['99'],"52.4979337672469, 13.391434723210391",,,
